case_id,fold,method,vol_bin,k_top_persistent_components,gt_vox,pred_vox,global_dice,global_jaccard,overseg_ratio,correct_absent_pred_lt_10_vox,flood_gt_10000_vox,gt_components,pred_components,matched_components,lesion_tp,lesion_fn,lesion_fp,lesion_dice_sum,lesionwise_dice_mean,lesionwise_dice_median,lesion_detection_rate_dice_gt_0,lesion_detection_rate_dice_ge_0_1,selection_policy
BraTS-GLI-02194-101,2,sustraccion,medium,1,3716,72274,0.0795367811554151,0.041415414976428,19.44940796555436,,True,2,1,1.0,1.0,1.0,0.0,0.0796248018741607,0.0398124009370803,0.0398124009370803,0.5,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02194-101,2,gmm_2d,medium,1,3716,61734,0.1058823529411764,0.0559006211180124,16.61302475780409,,True,2,1,1.0,1.0,1.0,0.0,0.106018416583538,0.053009208291769,0.053009208291769,0.5,0.5,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02194-101,2,variational_spline,medium,1,3716,4417,0.0,0.0,1.188643702906351,,False,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02196-100,4,otsu_T1c,large,1,46257,17676,0.0580607823815556,0.0298983520466517,0.3821259485050911,,True,3,1,1.0,1.0,2.0,0.0,0.0583445988595485,0.0194482002407312,0.0,0.3333333333333333,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02196-100,4,gmm_T1c,large,1,46257,17410,0.0572667158810686,0.02947739473514,0.3763754674968113,,True,3,1,1.0,1.0,2.0,0.0,0.0575478263199329,0.0191826093941926,0.0,0.3333333333333333,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02196-100,4,sustraccion,large,1,46257,82861,0.4466457039297387,0.2875362723492516,1.7913180707784768,,True,3,1,1.0,1.0,2.0,0.0,0.4476930499076843,0.1492310166358947,0.0,0.3333333333333333,0.3333333333333333,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02196-100,4,gmm_2d,large,1,46257,203888,0.3410661816146635,0.2055936034546742,4.407722074496833,,True,3,1,1.0,1.0,2.0,0.0,0.3409703969955444,0.1136567965149879,0.0,0.3333333333333333,0.3333333333333333,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02196-100,4,variational_spline,large,1,46257,17410,0.0572667158810686,0.02947739473514,0.3763754674968113,,True,3,1,1.0,1.0,2.0,0.0,0.0575478263199329,0.0191826093941926,0.0,0.3333333333333333,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02198-101,0,otsu_T1c,absent,1,0,696896,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02198-101,0,gmm_T1c,absent,1,0,893152,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02198-101,0,sustraccion,absent,1,0,52276,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02198-101,0,gmm_2d,absent,1,0,58400,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02198-101,0,variational_spline,absent,1,0,167058,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02205-100,1,otsu_T1c,absent,1,0,12073,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02205-100,1,gmm_T1c,absent,1,0,13371,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02205-100,1,sustraccion,absent,1,0,60070,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02205-100,1,gmm_2d,absent,1,0,798102,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02205-100,1,variational_spline,absent,1,0,13371,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02206-104,4,otsu_T1c,absent,1,0,687810,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02206-104,4,gmm_T1c,absent,1,0,1180551,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02206-104,4,sustraccion,absent,1,0,78509,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02206-104,4,gmm_2d,absent,1,0,106704,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02206-104,4,variational_spline,absent,1,0,193773,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02208-100,0,otsu_T1c,absent,1,0,13772,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02208-100,0,gmm_T1c,absent,1,0,19990,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02208-100,0,sustraccion,absent,1,0,67870,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02208-100,0,gmm_2d,absent,1,0,128984,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02208-100,0,variational_spline,absent,1,0,19993,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02216-100,1,otsu_T1c,medium,1,4202,7148,0.0,0.0,1.7010947168015231,,False,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02216-100,1,gmm_T1c,medium,1,4202,9671,0.0197505946803142,0.0099737914967967,2.301523084245597,,False,2,1,1.0,1.0,1.0,0.0,0.0198292080312967,0.0099146040156483,0.0099146040156483,0.5,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02216-100,1,sustraccion,medium,1,4202,70547,0.032027184310158,0.0162742005655862,16.788910042836743,,True,2,1,1.0,1.0,1.0,0.0,0.0320507660508155,0.0160253830254077,0.0160253830254077,0.5,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02216-100,1,gmm_2d,medium,1,4202,77977,0.0371141045765949,0.018907927691125,18.5571156592099,,True,2,1,1.0,1.0,1.0,0.0,0.0371389612555503,0.0185694806277751,0.0185694806277751,0.5,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02216-100,1,variational_spline,medium,1,4202,9671,0.0197505946803142,0.0099737914967967,2.301523084245597,,False,2,1,1.0,1.0,1.0,0.0,0.0198292080312967,0.0099146040156483,0.0099146040156483,0.5,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02217-100,4,otsu_T1c,small,1,2,7517,0.0,0.0,3758.5,,False,0,1,0.0,0.0,0.0,1.0,0.0,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02217-100,4,gmm_T1c,small,1,2,6441,0.0,0.0,3220.5,,False,0,1,0.0,0.0,0.0,1.0,0.0,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02217-100,4,sustraccion,small,1,2,57320,6.978123582568647e-05,3.4891835310537335e-05,28660.0,,True,0,1,0.0,0.0,0.0,1.0,0.0,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02217-100,4,gmm_2d,small,1,2,57479,0.0,0.0,28739.5,,True,0,1,0.0,0.0,0.0,1.0,0.0,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02217-100,4,variational_spline,small,1,2,6441,0.0,0.0,3220.5,,False,0,1,0.0,0.0,0.0,1.0,0.0,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02220-102,2,otsu_T1c,absent,1,0,454265,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02220-102,2,gmm_T1c,absent,1,0,1046839,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02220-102,2,sustraccion,absent,1,0,39144,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02220-102,2,gmm_2d,absent,1,0,56843,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02220-102,2,variational_spline,absent,1,0,151459,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02221-100,2,otsu_T1c,medium,1,6451,14781,0.0,0.0,2.291272670903736,,True,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02221-100,2,gmm_T1c,medium,1,6451,16525,0.0,0.0,2.5616183537436057,,True,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02221-100,2,sustraccion,medium,1,6451,58035,0.0,0.0,8.996279646566423,,True,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02221-100,2,gmm_2d,medium,1,6451,59780,0.0,0.0,9.266780344132693,,True,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02221-100,2,variational_spline,medium,1,6451,16533,0.0,0.0,2.5628584715547977,,True,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02227-100,1,otsu_T1c,absent,1,0,7462,,,,False,False,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02227-100,1,gmm_T1c,absent,1,0,7234,,,,False,False,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02227-100,1,sustraccion,absent,1,0,54971,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02227-100,1,gmm_2d,absent,1,0,72438,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02227-100,1,variational_spline,absent,1,0,7234,,,,False,False,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02229-100,4,otsu_T1c,absent,1,0,13528,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02229-100,4,gmm_T1c,absent,1,0,14117,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02229-100,4,sustraccion,absent,1,0,70292,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02229-100,4,gmm_2d,absent,1,0,136678,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02229-100,4,variational_spline,absent,1,0,14118,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02230-100,2,otsu_T1c,absent,1,0,7981,,,,False,False,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02230-100,2,gmm_T1c,absent,1,0,1152995,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02230-100,2,sustraccion,absent,1,0,61533,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02230-100,2,gmm_2d,absent,1,0,79379,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02230-100,2,variational_spline,absent,1,0,184551,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02238-102,4,otsu_T1c,small,1,26,10849,0.0,0.0,417.2692307692308,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02238-102,4,gmm_T1c,small,1,26,10634,0.0,0.0,409.0,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02238-102,4,sustraccion,small,1,26,69364,0.0,0.0,2667.846153846154,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02238-102,4,gmm_2d,small,1,26,150714,0.0,0.0,5796.692307692308,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02238-102,4,variational_spline,small,1,26,10636,0.0,0.0,409.0769230769231,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02243-101,0,otsu_T1c,small,1,2,9214,0.0,0.0,4607.0,,False,0,1,0.0,0.0,0.0,1.0,0.0,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02243-101,0,gmm_T1c,small,1,2,10263,0.0,0.0,5131.5,,True,0,1,0.0,0.0,0.0,1.0,0.0,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02243-101,0,sustraccion,small,1,2,71700,0.0,0.0,35850.0,,True,0,1,0.0,0.0,0.0,1.0,0.0,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02243-101,0,gmm_2d,small,1,2,103513,0.0,0.0,51756.5,,True,0,1,0.0,0.0,0.0,1.0,0.0,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02243-101,0,variational_spline,small,1,2,10263,0.0,0.0,5131.5,,True,0,1,0.0,0.0,0.0,1.0,0.0,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02245-100,2,otsu_T1c,absent,1,0,18535,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02245-100,2,gmm_T1c,absent,1,0,19865,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02245-100,2,sustraccion,absent,1,0,45428,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02245-100,2,gmm_2d,absent,1,0,160451,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02245-100,2,variational_spline,absent,1,0,19868,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02245-103,2,otsu_T1c,small,1,1089,12908,0.0,0.0,11.85307621671258,,True,3,1,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02245-103,2,gmm_T1c,small,1,1089,14309,0.0445512404208338,0.022783128528728,13.139577594123049,,True,3,1,1.0,1.0,2.0,0.0,0.045508824288845,0.0151696084067225,0.0,0.3333333333333333,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02245-103,2,sustraccion,small,1,1089,63278,0.0206316901517858,0.0104233709558419,58.10651974288338,,True,3,1,1.0,1.0,2.0,0.0,0.0207360684871673,0.0069120228290557,0.0,0.3333333333333333,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02245-103,2,gmm_2d,small,1,1089,98367,0.0150217181467181,0.0075676989940127,90.32782369146004,,True,3,1,1.0,1.0,2.0,0.0,0.0150708146393299,0.0050236047245562,0.0,0.3333333333333333,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02245-103,2,variational_spline,small,1,1089,14312,0.0445425621712875,0.0227785894541107,13.142332415059688,,True,3,1,1.0,1.0,2.0,0.0,0.0454997681081295,0.0151665890589356,0.0,0.3333333333333333,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02247-100,2,otsu_T1c,small,1,8,18791,0.0,0.0,2348.875,,True,0,1,0.0,0.0,0.0,1.0,0.0,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02247-100,2,gmm_T1c,small,1,8,21386,0.0,0.0,2673.25,,True,0,1,0.0,0.0,0.0,1.0,0.0,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02247-100,2,sustraccion,small,1,8,25092,0.0,0.0,3136.5,,True,0,1,0.0,0.0,0.0,1.0,0.0,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02247-100,2,gmm_2d,small,1,8,1036464,1.1577736784013462e-05,5.788901903197983e-06,129558.0,,True,0,1,0.0,0.0,0.0,1.0,0.0,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02247-100,2,variational_spline,small,1,8,21345,0.0,0.0,2668.125,,True,0,1,0.0,0.0,0.0,1.0,0.0,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02247-103,2,otsu_T1c,small,1,18,10611,0.0,0.0,589.5,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02247-103,2,gmm_T1c,small,1,18,1249231,0.0,0.0,69401.72222222222,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02247-103,2,sustraccion,small,1,18,58361,0.0,0.0,3242.277777777778,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02247-103,2,gmm_2d,small,1,18,63047,0.0,0.0,3502.611111111112,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02247-103,2,variational_spline,small,1,18,173580,0.0,0.0,9643.333333333334,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02248-102,0,otsu_T1c,absent,1,0,11100,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02248-102,0,gmm_T1c,absent,1,0,12388,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02248-102,0,sustraccion,absent,1,0,47260,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02248-102,0,gmm_2d,absent,1,0,102974,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02248-102,0,variational_spline,absent,1,0,12388,,,,False,True,0,1,,,,,,,,,,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02285-100,0,otsu_T1c,medium,1,8920,14772,0.0,0.0,1.6560538116591927,,True,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02285-100,0,gmm_T1c,medium,1,8920,21811,0.0115843936090592,0.0058259418060419,2.4451793721973094,,True,2,1,1.0,1.0,1.0,0.0,0.0116021381691098,0.0058010690845549,0.0058010690845549,0.5,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02285-100,0,sustraccion,medium,1,8920,70052,0.1775312769082712,0.0974125232761735,7.853363228699552,,True,2,1,1.0,1.0,1.0,0.0,0.1776369959115982,0.0888184979557991,0.0888184979557991,0.5,0.5,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02285-100,0,gmm_2d,medium,1,8920,2899,0.0,0.0,0.325,,False,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02285-100,0,variational_spline,medium,1,8920,21816,0.0115825091098386,0.0058249885463708,2.4457399103139013,,True,2,1,1.0,1.0,1.0,0.0,0.0116002475842833,0.0058001237921416,0.0058001237921416,0.5,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02300-101,1,otsu_T1c,large,1,12673,15208,0.0,0.0,1.2000315631657856,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02300-101,1,gmm_T1c,large,1,12673,22582,0.0,0.0,1.7818985244219996,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02300-101,1,sustraccion,large,1,12673,74101,0.2645492889575218,0.1524383765405864,5.84715536968358,,True,1,1,1.0,1.0,0.0,0.0,0.2645675837993622,0.2645675837993622,0.2645675837993622,1.0,1.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02300-101,1,gmm_2d,large,1,12673,3384,0.120321355172199,0.0640116625803459,0.2670243825455693,,False,1,1,1.0,1.0,0.0,0.0,0.1196187138557434,0.1196187138557434,0.1196187138557434,1.0,1.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02300-101,1,variational_spline,large,1,12673,22584,0.0,0.0,1.782056340250927,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02306-100,3,otsu_T1c,large,1,31760,22101,0.8166948255695216,0.6901810650516208,0.6958753148614609,,True,1,1,1.0,1.0,0.0,0.0,0.8166947960853577,0.8166947960853577,0.8166947960853577,1.0,1.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02306-100,3,gmm_T1c,large,1,31760,35197,0.8614782621682573,0.7566638681918354,1.1082178841309824,,True,1,1,1.0,1.0,0.0,0.0,0.8614782691001892,0.8614782691001892,0.8614782691001892,1.0,1.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02306-100,3,sustraccion,large,1,31760,93235,0.4864034561382455,0.3213560827096283,2.935610831234257,,True,1,1,1.0,1.0,0.0,0.0,0.4864034652709961,0.4864034652709961,0.4864034652709961,1.0,1.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02306-100,3,gmm_2d,large,1,31760,75,0.0,0.0,0.0023614609571788,,False,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02306-100,3,variational_spline,large,1,31760,26502,0.8533177714462257,0.7441623757633816,0.8344458438287153,,True,1,1,1.0,1.0,0.0,0.0,0.8533177971839905,0.8533177971839905,0.8533177971839905,1.0,1.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02307-101,4,otsu_T1c,medium,1,10974,20090,0.0,0.0,1.83069072352834,,True,7,1,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02307-101,4,gmm_T1c,medium,1,10974,29882,0.0010769532014881,0.0005387667140128,2.722981592855841,,True,7,1,1.0,1.0,6.0,0.0,0.0013367643114179,0.0001909663260448,0.0,0.1428571428571428,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02307-101,4,sustraccion,medium,1,10974,86157,0.0011119004231398,0.0005562594641367,7.85101148168398,,True,7,1,1.0,1.0,6.0,0.0,0.0009512981632724,0.0001358997396891,0.0,0.1428571428571428,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02307-101,4,gmm_2d,medium,1,10974,278720,0.074678799008609,0.0387877092768496,25.39821396026973,,True,7,1,1.0,1.0,6.0,0.0,0.0561963431537151,0.0080280490219593,0.0,0.1428571428571428,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02307-101,4,variational_spline,medium,1,10974,29882,0.0010769532014881,0.0005387667140128,2.722981592855841,,True,7,1,1.0,1.0,6.0,0.0,0.0013367643114179,0.0001909663260448,0.0,0.1428571428571428,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02344-100,0,otsu_T1c,medium,1,5435,16642,0.0,0.0,3.0620055197792087,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02344-100,0,gmm_T1c,medium,1,5435,23601,0.0,0.0,4.342410303587856,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02344-100,0,sustraccion,medium,1,5435,66643,0.1458697522128804,0.078672872300624,12.261821527138917,,True,1,1,1.0,1.0,0.0,0.0,0.1458697468042373,0.1458697468042373,0.1458697468042373,1.0,1.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02344-100,0,gmm_2d,medium,1,5435,106,0.0,0.0,0.0195032198712051,,False,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02344-100,0,variational_spline,medium,1,5435,23604,0.0,0.0,4.34296228150874,,True,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02382-100,4,otsu_T1c,large,1,23526,15158,0.6972391686485369,0.535201206444956,0.6443084247215847,,True,3,1,1.0,1.0,2.0,0.0,0.7104251384735107,0.2368083745241165,0.0,0.3333333333333333,0.3333333333333333,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02382-100,4,gmm_T1c,large,1,23526,45390,0.5475361309420164,0.3769705688425343,1.929354756439684,,True,3,1,1.0,1.0,2.0,0.0,0.553300678730011,0.184433564543724,0.0,0.3333333333333333,0.3333333333333333,min_flood_then_median_fp_subject_to_train_large_ge_90pct
BraTS-GLI-02382-100,4,sustraccion,large,1,23526,88392,0.3836380206937222,0.2373466003316749,3.757204794695231,,True,3,1,1.0,1.0,2.0,0.0,0.3861151039600372,0.1287050396203994,0.0,0.3333333333333333,0.3333333333333333,min_flood_then_median_fp_subject_to_train_large_ge_90pct
