case_id,fold,mode,method,threshold,vol_bin,gt_vox,pred_vox,lesionwise_dice_mean,lesion_tp,lesion_fn,lesion_fp,flood_gt_10000_vox,correct_absent_pred_lt_10_vox
BraTS-GLI-02143-101,2,pre_filter,variational_spline,0.005,large,96040,58935,0.34755250811576843,1.0,1.0,0.0,True,
BraTS-GLI-02143-101,2,post_filter,variational_spline,0.005,large,96040,67053,0.37428486347198486,1.0,1.0,0.0,True,
BraTS-GLI-02143-101,2,pre_filter,otsu_T1c,0.01,large,96040,26293,0.059690408408641815,1.0,1.0,5.0,True,
BraTS-GLI-02143-101,2,post_filter,otsu_T1c,0.01,large,96040,42725,0.2696484923362732,1.0,1.0,0.0,True,
BraTS-GLI-02143-101,2,pre_filter,gmm_T1c,0.01,large,96040,33798,0.06330303102731705,1.0,1.0,6.0,True,
BraTS-GLI-02143-101,2,post_filter,gmm_T1c,0.01,large,96040,59598,0.3085899353027344,1.0,1.0,0.0,True,
BraTS-GLI-02143-101,2,pre_filter,sustraccion,0.01,large,96040,64270,0.02640240639448166,1.0,1.0,27.0,True,
BraTS-GLI-02143-101,2,post_filter,sustraccion,0.01,large,96040,102805,0.07041100412607193,1.0,1.0,10.0,True,
BraTS-GLI-02143-101,2,pre_filter,gmm_2d,0.01,large,96040,54038,0.009931952692568302,1.0,1.0,58.0,True,
BraTS-GLI-02143-101,2,post_filter,gmm_2d,0.01,large,96040,82187,0.017009703442454338,1.0,1.0,38.0,True,
BraTS-GLI-02143-101,2,pre_filter,variational_spline,0.01,large,96040,52790,0.3238160014152527,1.0,1.0,0.0,True,
BraTS-GLI-02143-101,2,post_filter,variational_spline,0.01,large,96040,67053,0.37428486347198486,1.0,1.0,0.0,True,
BraTS-GLI-02143-101,2,pre_filter,otsu_T1c,0.02,large,96040,13482,0.015507020987570286,1.0,1.0,12.0,True,
BraTS-GLI-02143-101,2,post_filter,otsu_T1c,0.02,large,96040,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-02143-101,2,pre_filter,gmm_T1c,0.02,large,96040,17981,0.030798226594924927,1.0,1.0,8.0,True,
BraTS-GLI-02143-101,2,post_filter,gmm_T1c,0.02,large,96040,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-02143-101,2,pre_filter,sustraccion,0.02,large,96040,36699,0.044885147362947464,1.0,1.0,10.0,True,
BraTS-GLI-02143-101,2,post_filter,sustraccion,0.02,large,96040,14,0.0,0.0,2.0,0.0,False,
BraTS-GLI-02143-101,2,pre_filter,gmm_2d,0.02,large,96040,33443,0.019791675731539726,1.0,1.0,20.0,True,
BraTS-GLI-02143-101,2,post_filter,gmm_2d,0.02,large,96040,466,0.0,0.0,2.0,7.0,False,
BraTS-GLI-02143-101,2,pre_filter,variational_spline,0.02,large,96040,31095,0.14851360023021698,1.0,1.0,1.0,True,
BraTS-GLI-02143-101,2,post_filter,variational_spline,0.02,large,96040,67053,0.37428486347198486,1.0,1.0,0.0,True,
BraTS-GLI-02143-101,2,pre_filter,otsu_T1c,0.05,large,96040,1030,0.002141814911738038,1.0,1.0,4.0,False,
BraTS-GLI-02143-101,2,post_filter,otsu_T1c,0.05,large,96040,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-02143-101,2,pre_filter,gmm_T1c,0.05,large,96040,1399,0.002805285854265094,1.0,1.0,4.0,False,
BraTS-GLI-02143-101,2,post_filter,gmm_T1c,0.05,large,96040,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-02143-101,2,pre_filter,sustraccion,0.05,large,96040,4412,0.04284235090017319,1.0,1.0,0.0,False,
BraTS-GLI-02143-101,2,post_filter,sustraccion,0.05,large,96040,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-02143-101,2,pre_filter,gmm_2d,0.05,large,96040,4822,0.03734444081783295,1.0,1.0,0.0,False,
BraTS-GLI-02143-101,2,post_filter,gmm_2d,0.05,large,96040,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-02143-101,2,pre_filter,variational_spline,0.05,large,96040,3332,0.028633829206228256,1.0,1.0,0.0,False,
BraTS-GLI-02143-101,2,post_filter,variational_spline,0.05,large,96040,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-02143-101,2,pre_filter,otsu_T1c,0.1,large,96040,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-02143-101,2,post_filter,otsu_T1c,0.1,large,96040,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-02143-101,2,pre_filter,gmm_T1c,0.1,large,96040,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-02143-101,2,post_filter,gmm_T1c,0.1,large,96040,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-02143-101,2,pre_filter,sustraccion,0.1,large,96040,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-02143-101,2,post_filter,sustraccion,0.1,large,96040,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-02143-101,2,pre_filter,gmm_2d,0.1,large,96040,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-02143-101,2,post_filter,gmm_2d,0.1,large,96040,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-02143-101,2,pre_filter,variational_spline,0.1,large,96040,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-02143-101,2,post_filter,variational_spline,0.1,large,96040,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-02143-101,2,pre_filter,otsu_T1c,0.2,large,96040,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-02143-101,2,post_filter,otsu_T1c,0.2,large,96040,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-02143-101,2,pre_filter,gmm_T1c,0.2,large,96040,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-02143-101,2,post_filter,gmm_T1c,0.2,large,96040,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-02143-101,2,pre_filter,sustraccion,0.2,large,96040,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-02143-101,2,post_filter,sustraccion,0.2,large,96040,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-02143-101,2,pre_filter,gmm_2d,0.2,large,96040,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-02143-101,2,post_filter,gmm_2d,0.2,large,96040,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-02143-101,2,pre_filter,variational_spline,0.2,large,96040,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-02143-101,2,post_filter,variational_spline,0.2,large,96040,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-02143-101,2,map_atlas_x_enhancement,atlas_map,0.0,large,96040,7221032,0.013123580254614353,1.0,1.0,0.0,True,
BraTS-GLI-02143-101,2,map_atlas_x_enhancement,atlas_map,0.0001,large,96040,53146,0.004705240949988365,1.0,1.0,78.0,True,
BraTS-GLI-02143-101,2,map_atlas_x_enhancement,atlas_map,0.0002,large,96040,47640,0.005104345269501209,1.0,1.0,70.0,True,
BraTS-GLI-02143-101,2,map_atlas_x_enhancement,atlas_map,0.0005,large,96040,38992,0.004493878223001957,1.0,1.0,75.0,True,
BraTS-GLI-02143-101,2,map_atlas_x_enhancement,atlas_map,0.001,large,96040,31674,0.005335719790309668,1.0,1.0,58.0,True,
BraTS-GLI-02143-101,2,map_atlas_x_enhancement,atlas_map,0.002,large,96040,23797,0.00633592251688242,1.0,1.0,41.0,True,
BraTS-GLI-02143-101,2,map_atlas_x_enhancement,atlas_map,0.005,large,96040,12069,0.0019705675076693296,1.0,1.0,49.0,True,
BraTS-GLI-02143-101,2,map_atlas_x_enhancement,atlas_map,0.01,large,96040,4321,0.001046636956743896,1.0,1.0,26.0,False,
BraTS-GLI-02143-101,2,map_atlas_x_enhancement,atlas_map,0.02,large,96040,872,0.0006506901700049639,1.0,1.0,7.0,False,
BraTS-GLI-02143-101,2,map_atlas_x_enhancement,atlas_map,0.05,large,96040,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-02151-100,3,pre_filter,otsu_T1c,0.0,large,39885,28341,0.274014413356781,1.0,2.0,0.0,True,
BraTS-GLI-02151-100,3,post_filter,otsu_T1c,0.0,large,39885,28341,0.274014413356781,1.0,2.0,0.0,True,
BraTS-GLI-02151-100,3,pre_filter,gmm_T1c,0.0,large,39885,15909,0.18878419697284698,1.0,2.0,0.0,True,
BraTS-GLI-02151-100,3,post_filter,gmm_T1c,0.0,large,39885,15909,0.18878419697284698,1.0,2.0,0.0,True,
BraTS-GLI-02151-100,3,pre_filter,sustraccion,0.0,large,39885,82501,0.00872092042118311,2.0,1.0,122.0,True,
BraTS-GLI-02151-100,3,post_filter,sustraccion,0.0,large,39885,82501,0.00872092042118311,2.0,1.0,122.0,True,
BraTS-GLI-02151-100,3,pre_filter,gmm_2d,0.0,large,39885,55095,0.0015700258081778884,3.0,0.0,358.0,True,
BraTS-GLI-02151-100,3,post_filter,gmm_2d,0.0,large,39885,55095,0.0015700258081778884,3.0,0.0,358.0,True,
BraTS-GLI-02151-100,3,pre_filter,variational_spline,0.0,large,39885,25592,0.2480124831199646,1.0,2.0,0.0,True,
BraTS-GLI-02151-100,3,post_filter,variational_spline,0.0,large,39885,25592,0.2480124831199646,1.0,2.0,0.0,True,
BraTS-GLI-02151-100,3,pre_filter,otsu_T1c,0.001,large,39885,9764,0.09744086861610413,1.0,2.0,1.0,False,
BraTS-GLI-02151-100,3,post_filter,otsu_T1c,0.001,large,39885,28341,0.274014413356781,1.0,2.0,0.0,True,
BraTS-GLI-02151-100,3,pre_filter,gmm_T1c,0.001,large,39885,5523,0.017980700358748436,1.0,2.0,4.0,False,
BraTS-GLI-02151-100,3,post_filter,gmm_T1c,0.001,large,39885,15909,0.18878419697284698,1.0,2.0,0.0,True,
BraTS-GLI-02151-100,3,pre_filter,sustraccion,0.001,large,39885,28758,0.015448473393917084,3.0,0.0,66.0,True,
BraTS-GLI-02151-100,3,post_filter,sustraccion,0.001,large,39885,78397,0.02319393679499626,2.0,1.0,44.0,True,
BraTS-GLI-02151-100,3,pre_filter,gmm_2d,0.001,large,39885,19735,0.0017047605942934752,3.0,0.0,148.0,True,
BraTS-GLI-02151-100,3,post_filter,gmm_2d,0.001,large,39885,33518,0.004928515758365393,3.0,0.0,112.0,True,
BraTS-GLI-02151-100,3,pre_filter,variational_spline,0.001,large,39885,8136,0.08143173158168793,1.0,2.0,1.0,False,
BraTS-GLI-02151-100,3,post_filter,variational_spline,0.001,large,39885,25592,0.2480124831199646,1.0,2.0,0.0,True,
BraTS-GLI-02151-100,3,pre_filter,otsu_T1c,0.002,large,39885,7699,0.06174656003713608,1.0,2.0,2.0,False,
BraTS-GLI-02151-100,3,post_filter,otsu_T1c,0.002,large,39885,28341,0.274014413356781,1.0,2.0,0.0,True,
BraTS-GLI-02151-100,3,pre_filter,gmm_T1c,0.002,large,39885,4397,0.01398372370749712,1.0,2.0,4.0,False,
BraTS-GLI-02151-100,3,post_filter,gmm_T1c,0.002,large,39885,15909,0.18878419697284698,1.0,2.0,0.0,True,
BraTS-GLI-02151-100,3,pre_filter,sustraccion,0.002,large,39885,23854,0.013721012510359287,3.0,0.0,65.0,True,
BraTS-GLI-02151-100,3,post_filter,sustraccion,0.002,large,39885,76464,0.02658817172050476,2.0,1.0,38.0,True,
BraTS-GLI-02151-100,3,pre_filter,gmm_2d,0.002,large,39885,16832,0.0017327391542494297,3.0,0.0,128.0,True,
BraTS-GLI-02151-100,3,post_filter,gmm_2d,0.002,large,39885,31369,0.005667793098837137,3.0,0.0,97.0,True,
BraTS-GLI-02151-100,3,pre_filter,variational_spline,0.002,large,39885,6167,0.04931230843067169,1.0,2.0,2.0,False,
BraTS-GLI-02151-100,3,post_filter,variational_spline,0.002,large,39885,25592,0.2480124831199646,1.0,2.0,0.0,True,
BraTS-GLI-02151-100,3,pre_filter,otsu_T1c,0.005,large,39885,4834,0.010090839117765427,1.0,2.0,6.0,False,
BraTS-GLI-02151-100,3,post_filter,otsu_T1c,0.005,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,pre_filter,gmm_T1c,0.005,large,39885,2741,0.006989547982811928,1.0,2.0,6.0,False,
BraTS-GLI-02151-100,3,post_filter,gmm_T1c,0.005,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,pre_filter,sustraccion,0.005,large,39885,16631,0.0089808264747262,2.0,1.0,65.0,True,
BraTS-GLI-02151-100,3,post_filter,sustraccion,0.005,large,39885,2488,0.012071962468326092,2.0,1.0,35.0,False,
BraTS-GLI-02151-100,3,pre_filter,gmm_2d,0.005,large,39885,12701,0.0016285090241581202,2.0,1.0,100.0,True,
BraTS-GLI-02151-100,3,post_filter,gmm_2d,0.005,large,39885,14039,0.003214167430996895,3.0,0.0,70.0,True,
BraTS-GLI-02151-100,3,pre_filter,variational_spline,0.005,large,39885,3553,0.010869564488530159,1.0,2.0,4.0,False,
BraTS-GLI-02151-100,3,post_filter,variational_spline,0.005,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,pre_filter,otsu_T1c,0.01,large,39885,2854,0.012078522704541683,1.0,2.0,3.0,False,
BraTS-GLI-02151-100,3,post_filter,otsu_T1c,0.01,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,pre_filter,gmm_T1c,0.01,large,39885,1573,0.007068324834108353,1.0,2.0,4.0,False,
BraTS-GLI-02151-100,3,post_filter,gmm_T1c,0.01,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,pre_filter,sustraccion,0.01,large,39885,9889,0.011741230264306068,2.0,1.0,52.0,False,
BraTS-GLI-02151-100,3,post_filter,sustraccion,0.01,large,39885,1578,0.017628205940127373,1.0,2.0,23.0,False,
BraTS-GLI-02151-100,3,pre_filter,gmm_2d,0.01,large,39885,8963,0.0027485485188663006,2.0,1.0,80.0,False,
BraTS-GLI-02151-100,3,post_filter,gmm_2d,0.01,large,39885,7749,0.0,0.0,3.0,50.0,False,
BraTS-GLI-02151-100,3,pre_filter,variational_spline,0.01,large,39885,1904,0.009522880427539349,1.0,2.0,3.0,False,
BraTS-GLI-02151-100,3,post_filter,variational_spline,0.01,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,pre_filter,otsu_T1c,0.02,large,39885,747,0.006736135575920343,1.0,2.0,2.0,False,
BraTS-GLI-02151-100,3,post_filter,otsu_T1c,0.02,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,pre_filter,gmm_T1c,0.02,large,39885,475,0.007794077042490244,1.0,2.0,0.0,False,
BraTS-GLI-02151-100,3,post_filter,gmm_T1c,0.02,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,pre_filter,sustraccion,0.02,large,39885,2411,0.0012723100371658802,1.0,2.0,28.0,False,
BraTS-GLI-02151-100,3,post_filter,sustraccion,0.02,large,39885,677,0.0,0.0,3.0,11.0,False,
BraTS-GLI-02151-100,3,pre_filter,gmm_2d,0.02,large,39885,3066,0.00012719017104245722,1.0,2.0,36.0,False,
BraTS-GLI-02151-100,3,post_filter,gmm_2d,0.02,large,39885,2563,0.0,0.0,3.0,17.0,False,
BraTS-GLI-02151-100,3,pre_filter,variational_spline,0.02,large,39885,421,0.006958769168704748,1.0,2.0,0.0,False,
BraTS-GLI-02151-100,3,post_filter,variational_spline,0.02,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,pre_filter,otsu_T1c,0.05,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,post_filter,otsu_T1c,0.05,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,pre_filter,gmm_T1c,0.05,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,post_filter,gmm_T1c,0.05,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,pre_filter,sustraccion,0.05,large,39885,66,0.0,0.0,3.0,1.0,False,
BraTS-GLI-02151-100,3,post_filter,sustraccion,0.05,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,pre_filter,gmm_2d,0.05,large,39885,137,0.0,0.0,3.0,3.0,False,
BraTS-GLI-02151-100,3,post_filter,gmm_2d,0.05,large,39885,38,0.0,0.0,3.0,1.0,False,
BraTS-GLI-02151-100,3,pre_filter,variational_spline,0.05,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,post_filter,variational_spline,0.05,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,pre_filter,otsu_T1c,0.1,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,post_filter,otsu_T1c,0.1,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,pre_filter,gmm_T1c,0.1,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,post_filter,gmm_T1c,0.1,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,pre_filter,sustraccion,0.1,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,post_filter,sustraccion,0.1,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,pre_filter,gmm_2d,0.1,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,post_filter,gmm_2d,0.1,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,pre_filter,variational_spline,0.1,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,post_filter,variational_spline,0.1,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,pre_filter,otsu_T1c,0.2,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,post_filter,otsu_T1c,0.2,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,pre_filter,gmm_T1c,0.2,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,post_filter,gmm_T1c,0.2,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,pre_filter,sustraccion,0.2,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,post_filter,sustraccion,0.2,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,pre_filter,gmm_2d,0.2,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,post_filter,gmm_2d,0.2,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,pre_filter,variational_spline,0.2,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,post_filter,variational_spline,0.2,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02151-100,3,map_atlas_x_enhancement,atlas_map,0.0,large,39885,7221032,0.003655771492049098,1.0,2.0,0.0,True,
BraTS-GLI-02151-100,3,map_atlas_x_enhancement,atlas_map,0.0001,large,39885,39938,0.007624742574989796,2.0,1.0,66.0,True,
BraTS-GLI-02151-100,3,map_atlas_x_enhancement,atlas_map,0.0002,large,39885,34697,0.008566271513700485,3.0,0.0,68.0,True,
BraTS-GLI-02151-100,3,map_atlas_x_enhancement,atlas_map,0.0005,large,39885,27101,0.005875078495591879,3.0,0.0,67.0,True,
BraTS-GLI-02151-100,3,map_atlas_x_enhancement,atlas_map,0.001,large,39885,20866,0.004668595734983683,3.0,0.0,57.0,True,
BraTS-GLI-02151-100,3,map_atlas_x_enhancement,atlas_map,0.002,large,39885,14264,0.0015815012156963348,1.0,2.0,45.0,True,
BraTS-GLI-02151-100,3,map_atlas_x_enhancement,atlas_map,0.005,large,39885,6025,0.00047262231237255037,1.0,2.0,50.0,False,
BraTS-GLI-02151-100,3,map_atlas_x_enhancement,atlas_map,0.01,large,39885,1642,0.0002851604367606342,1.0,2.0,20.0,False,
BraTS-GLI-02151-100,3,map_atlas_x_enhancement,atlas_map,0.02,large,39885,125,0.0,0.0,3.0,2.0,False,
BraTS-GLI-02151-100,3,map_atlas_x_enhancement,atlas_map,0.05,large,39885,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02153-101,1,pre_filter,otsu_T1c,0.0,small,519,689912,0.00011399891809560359,1.0,2.0,0.0,True,
BraTS-GLI-02153-101,1,post_filter,otsu_T1c,0.0,small,519,689912,0.00011399891809560359,1.0,2.0,0.0,True,
BraTS-GLI-02153-101,1,pre_filter,gmm_T1c,0.0,small,519,4435,0.0,0.0,3.0,1.0,False,
BraTS-GLI-02153-101,1,post_filter,gmm_T1c,0.0,small,519,4435,0.0,0.0,3.0,1.0,False,
BraTS-GLI-02153-101,1,pre_filter,sustraccion,0.0,small,519,75315,0.009680110029876232,3.0,0.0,189.0,True,
BraTS-GLI-02153-101,1,post_filter,sustraccion,0.0,small,519,75315,0.009680110029876232,3.0,0.0,189.0,True,
BraTS-GLI-02153-101,1,pre_filter,gmm_2d,0.0,small,519,81242,0.009233638644218445,2.0,1.0,130.0,True,
BraTS-GLI-02153-101,1,post_filter,gmm_2d,0.0,small,519,81242,0.009233638644218445,2.0,1.0,130.0,True,
BraTS-GLI-02153-101,1,pre_filter,variational_spline,0.0,small,519,4435,0.0,0.0,3.0,1.0,False,
BraTS-GLI-02153-101,1,post_filter,variational_spline,0.0,small,519,4435,0.0,0.0,3.0,1.0,False,
BraTS-GLI-02153-101,1,pre_filter,otsu_T1c,0.001,small,519,342779,3.466601629042998e-05,1.0,2.0,17.0,True,
BraTS-GLI-02153-101,1,post_filter,otsu_T1c,0.001,small,519,689912,0.00011399891809560359,1.0,2.0,0.0,True,
BraTS-GLI-02153-101,1,pre_filter,gmm_T1c,0.001,small,519,2243,0.0,0.0,3.0,4.0,False,
BraTS-GLI-02153-101,1,post_filter,gmm_T1c,0.001,small,519,4435,0.0,0.0,3.0,1.0,False,
BraTS-GLI-02153-101,1,pre_filter,sustraccion,0.001,small,519,32776,0.015609377063810825,3.0,0.0,120.0,True,
BraTS-GLI-02153-101,1,post_filter,sustraccion,0.001,small,519,69973,0.020650900900363922,3.0,0.0,87.0,True,
BraTS-GLI-02153-101,1,pre_filter,gmm_2d,0.001,small,519,36019,0.015355503186583519,2.0,1.0,82.0,True,
BraTS-GLI-02153-101,1,post_filter,gmm_2d,0.001,small,519,74868,0.02506273426115513,2.0,1.0,46.0,True,
BraTS-GLI-02153-101,1,pre_filter,variational_spline,0.001,small,519,2243,0.0,0.0,3.0,4.0,False,
BraTS-GLI-02153-101,1,post_filter,variational_spline,0.001,small,519,4435,0.0,0.0,3.0,1.0,False,
BraTS-GLI-02153-101,1,pre_filter,otsu_T1c,0.002,small,519,312444,3.24968495988287e-05,1.0,2.0,20.0,True,
BraTS-GLI-02153-101,1,post_filter,otsu_T1c,0.002,small,519,689912,0.00011399891809560359,1.0,2.0,0.0,True,
BraTS-GLI-02153-101,1,pre_filter,gmm_T1c,0.002,small,519,1916,0.0,0.0,3.0,4.0,False,
BraTS-GLI-02153-101,1,post_filter,gmm_T1c,0.002,small,519,4435,0.0,0.0,3.0,1.0,False,
BraTS-GLI-02153-101,1,pre_filter,sustraccion,0.002,small,519,28907,0.016447877511382103,3.0,0.0,116.0,True,
BraTS-GLI-02153-101,1,post_filter,sustraccion,0.002,small,519,69616,0.023232262581586838,3.0,0.0,77.0,True,
BraTS-GLI-02153-101,1,pre_filter,gmm_2d,0.002,small,519,31791,0.0178651362657547,2.0,1.0,72.0,True,
BraTS-GLI-02153-101,1,post_filter,gmm_2d,0.002,small,519,74132,0.02791077084839344,2.0,1.0,41.0,True,
BraTS-GLI-02153-101,1,pre_filter,variational_spline,0.002,small,519,1916,0.0,0.0,3.0,4.0,False,
BraTS-GLI-02153-101,1,post_filter,variational_spline,0.002,small,519,4435,0.0,0.0,3.0,1.0,False,
BraTS-GLI-02153-101,1,pre_filter,otsu_T1c,0.005,small,519,257702,3.1702573323855177e-05,1.0,2.0,19.0,True,
BraTS-GLI-02153-101,1,post_filter,otsu_T1c,0.005,small,519,689912,0.00011399891809560359,1.0,2.0,0.0,True,
BraTS-GLI-02153-101,1,pre_filter,gmm_T1c,0.005,small,519,1375,0.0,0.0,3.0,3.0,False,
BraTS-GLI-02153-101,1,post_filter,gmm_T1c,0.005,small,519,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02153-101,1,pre_filter,sustraccion,0.005,small,519,22517,0.018903588876128197,3.0,0.0,100.0,True,
BraTS-GLI-02153-101,1,post_filter,sustraccion,0.005,small,519,68121,0.029977114871144295,3.0,0.0,59.0,True,
BraTS-GLI-02153-101,1,pre_filter,gmm_2d,0.005,small,519,24706,0.020389912649989128,2.0,1.0,64.0,True,
BraTS-GLI-02153-101,1,post_filter,gmm_2d,0.005,small,519,69250,0.03508782759308815,2.0,1.0,32.0,True,
BraTS-GLI-02153-101,1,pre_filter,variational_spline,0.005,small,519,1375,0.0,0.0,3.0,3.0,False,
BraTS-GLI-02153-101,1,post_filter,variational_spline,0.005,small,519,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02153-101,1,pre_filter,otsu_T1c,0.01,small,519,189975,0.009569377638399601,1.0,2.0,19.0,True,
BraTS-GLI-02153-101,1,post_filter,otsu_T1c,0.01,small,519,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02153-101,1,pre_filter,gmm_T1c,0.01,small,519,648,0.0,0.0,3.0,2.0,False,
BraTS-GLI-02153-101,1,post_filter,gmm_T1c,0.01,small,519,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02153-101,1,pre_filter,sustraccion,0.01,small,519,15743,0.01811860501766205,3.0,0.0,80.0,True,
BraTS-GLI-02153-101,1,post_filter,sustraccion,0.01,small,519,2934,0.027786731719970703,2.0,1.0,41.0,False,
BraTS-GLI-02153-101,1,pre_filter,gmm_2d,0.01,small,519,17062,0.019831055775284767,2.0,1.0,47.0,True,
BraTS-GLI-02153-101,1,post_filter,gmm_2d,0.01,small,519,2849,0.024931080639362335,1.0,2.0,24.0,False,
BraTS-GLI-02153-101,1,pre_filter,variational_spline,0.01,small,519,648,0.0,0.0,3.0,2.0,False,
BraTS-GLI-02153-101,1,post_filter,variational_spline,0.01,small,519,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02153-101,1,pre_filter,otsu_T1c,0.02,small,519,78638,0.0,0.0,3.0,29.0,True,
BraTS-GLI-02153-101,1,post_filter,otsu_T1c,0.02,small,519,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02153-101,1,pre_filter,gmm_T1c,0.02,small,519,78,0.0,0.0,3.0,2.0,False,
BraTS-GLI-02153-101,1,post_filter,gmm_T1c,0.02,small,519,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02153-101,1,pre_filter,sustraccion,0.02,small,519,5371,0.0,0.0,3.0,36.0,False,
BraTS-GLI-02153-101,1,post_filter,sustraccion,0.02,small,519,447,0.0,0.0,3.0,20.0,False,
BraTS-GLI-02153-101,1,pre_filter,gmm_2d,0.02,small,519,5703,0.001325966906733811,1.0,2.0,22.0,False,
BraTS-GLI-02153-101,1,post_filter,gmm_2d,0.02,small,519,659,0.0,0.0,3.0,9.0,False,
BraTS-GLI-02153-101,1,pre_filter,variational_spline,0.02,small,519,78,0.0,0.0,3.0,2.0,False,
BraTS-GLI-02153-101,1,post_filter,variational_spline,0.02,small,519,0,0.0,0.0,3.0,0.0,False,
BraTS-GLI-02153-101,1,pre_filter,otsu_T1c,0.05,small,519,14853,0.0,0.0,3.0,3.0,True,
