case_id,fold,method,mode,shape_threshold,vol_bin,gt_vox,pred_vox,flood_gt_10000_vox,correct_absent_pred_lt_10_vox,lesionwise_dice_mean,lesion_tp,lesion_fn,lesion_fp,dominant_found
BraTS-GLI-02285-100,0,gmm_2d,shape_post_filter,0.5530794707693413,medium,8920,34832,True,,3.770979674300179e-05,1.0,1.0,429.0,True
BraTS-GLI-02285-100,0,variational_spline,shape_post_filter,0.5530794707693413,medium,8920,0,False,,0.0,0.0,2.0,0.0,False
BraTS-GLI-02300-101,1,otsu_T1c,shape_post_filter,0.5255652568220824,large,12673,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-02300-101,1,gmm_T1c,shape_post_filter,0.5255652568220824,large,12673,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-02300-101,1,sustraccion,shape_post_filter,0.5255652568220824,large,12673,5399,False,,3.313548586447723e-05,1.0,0.0,132.0,True
BraTS-GLI-02300-101,1,gmm_2d,shape_post_filter,0.5255652568220824,large,12673,34341,True,,0.0004167899314779,1.0,0.0,286.0,True
BraTS-GLI-02300-101,1,variational_spline,shape_post_filter,0.5255652568220824,large,12673,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-02306-100,3,otsu_T1c,shape_post_filter,0.5309848428280338,large,31760,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-02306-100,3,gmm_T1c,shape_post_filter,0.5309848428280338,large,31760,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-02306-100,3,sustraccion,shape_post_filter,0.5309848428280338,large,31760,8369,False,,0.0,0.0,1.0,143.0,False
BraTS-GLI-02306-100,3,gmm_2d,shape_post_filter,0.5309848428280338,large,31760,31168,True,,9.262117964681238e-05,1.0,0.0,271.0,True
BraTS-GLI-02306-100,3,variational_spline,shape_post_filter,0.5309848428280338,large,31760,26502,True,,0.8533177971839905,1.0,0.0,0.0,True
BraTS-GLI-02307-101,4,otsu_T1c,shape_post_filter,0.5518172876195343,medium,10974,0,False,,0.0,0.0,7.0,0.0,False
BraTS-GLI-02307-101,4,gmm_T1c,shape_post_filter,0.5518172876195343,medium,10974,0,False,,0.0,0.0,7.0,0.0,False
BraTS-GLI-02307-101,4,sustraccion,shape_post_filter,0.5518172876195343,medium,10974,13283,True,,0.0210791751742362,4.0,3.0,137.0,True
BraTS-GLI-02307-101,4,gmm_2d,shape_post_filter,0.5518172876195343,medium,10974,11446,True,,0.0,0.0,7.0,183.0,False
BraTS-GLI-02307-101,4,variational_spline,shape_post_filter,0.5518172876195343,medium,10974,0,False,,0.0,0.0,7.0,0.0,False
BraTS-GLI-02344-100,0,otsu_T1c,shape_post_filter,0.5530794707693413,medium,5435,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-02344-100,0,gmm_T1c,shape_post_filter,0.5530794707693413,medium,5435,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-02344-100,0,sustraccion,shape_post_filter,0.5530794707693413,medium,5435,5051,False,,0.0,0.0,1.0,103.0,False
BraTS-GLI-02344-100,0,gmm_2d,shape_post_filter,0.5530794707693413,medium,5435,19546,True,,0.0,0.0,1.0,232.0,False
BraTS-GLI-02344-100,0,variational_spline,shape_post_filter,0.5530794707693413,medium,5435,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-02382-100,4,otsu_T1c,shape_post_filter,0.5518172876195343,large,23526,0,False,,0.0,0.0,3.0,0.0,False
BraTS-GLI-02382-100,4,gmm_T1c,shape_post_filter,0.5518172876195343,large,23526,0,False,,0.0,0.0,3.0,0.0,False
BraTS-GLI-02382-100,4,sustraccion,shape_post_filter,0.5518172876195343,large,23526,6239,False,,0.0143992714583873,2.0,1.0,126.0,True
BraTS-GLI-02382-100,4,gmm_2d,shape_post_filter,0.5518172876195343,large,23526,29692,True,,3.660381480585784e-05,1.0,2.0,252.0,True
BraTS-GLI-02382-100,4,variational_spline,shape_post_filter,0.5518172876195343,large,23526,0,False,,0.0,0.0,3.0,0.0,False
BraTS-GLI-02498-101,2,otsu_T1c,shape_post_filter,0.5396369041183476,small,404,0,False,,0.0,0.0,4.0,0.0,False
BraTS-GLI-02498-101,2,gmm_T1c,shape_post_filter,0.5396369041183476,small,404,0,False,,0.0,0.0,4.0,0.0,False
BraTS-GLI-02498-101,2,sustraccion,shape_post_filter,0.5396369041183476,small,404,9002,False,,0.0067228595726192,3.0,1.0,143.0,True
BraTS-GLI-02498-101,2,gmm_2d,shape_post_filter,0.5396369041183476,small,404,20183,True,,0.0044695455580949,3.0,1.0,121.0,True
BraTS-GLI-02498-101,2,variational_spline,shape_post_filter,0.5396369041183476,small,404,0,False,,0.0,0.0,4.0,0.0,False
BraTS-GLI-02549-102,2,otsu_T1c,shape_post_filter,0.5396369041183476,medium,4065,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-02549-102,2,gmm_T1c,shape_post_filter,0.5396369041183476,medium,4065,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-02549-102,2,sustraccion,shape_post_filter,0.5396369041183476,medium,4065,9983,False,,0.0,0.0,1.0,167.0,False
BraTS-GLI-02549-102,2,gmm_2d,shape_post_filter,0.5396369041183476,medium,4065,11533,True,,0.0,0.0,1.0,99.0,False
BraTS-GLI-02549-102,2,variational_spline,shape_post_filter,0.5396369041183476,medium,4065,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-02553-101,3,otsu_T1c,shape_post_filter,0.5309848428280338,large,21553,0,False,,0.0,0.0,2.0,0.0,False
BraTS-GLI-02553-101,3,gmm_T1c,shape_post_filter,0.5309848428280338,large,21553,0,False,,0.0,0.0,2.0,0.0,False
BraTS-GLI-02553-101,3,sustraccion,shape_post_filter,0.5309848428280338,large,21553,10619,True,,1.2042223715980072e-05,1.0,1.0,83.0,True
BraTS-GLI-02553-101,3,gmm_2d,shape_post_filter,0.5309848428280338,large,21553,16365,True,,0.0,0.0,2.0,88.0,False
BraTS-GLI-02553-101,3,variational_spline,shape_post_filter,0.5309848428280338,large,21553,0,False,,0.0,0.0,2.0,0.0,False
BraTS-GLI-02558-101,2,otsu_T1c,shape_post_filter,0.5396369041183476,medium,4525,0,False,,0.0,0.0,7.0,0.0,False
BraTS-GLI-02558-101,2,gmm_T1c,shape_post_filter,0.5396369041183476,medium,4525,0,False,,0.0,0.0,7.0,0.0,False
BraTS-GLI-02558-101,2,sustraccion,shape_post_filter,0.5396369041183476,medium,4525,11266,True,,0.0053225508891046,4.0,3.0,176.0,True
BraTS-GLI-02558-101,2,gmm_2d,shape_post_filter,0.5396369041183476,medium,4525,17369,True,,0.0050185220316052,3.0,4.0,182.0,True
BraTS-GLI-02558-101,2,variational_spline,shape_post_filter,0.5396369041183476,medium,4525,0,False,,0.0,0.0,7.0,0.0,False
BraTS-GLI-02561-101,2,otsu_T1c,shape_post_filter,0.5396369041183476,small,299,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-02561-101,2,gmm_T1c,shape_post_filter,0.5396369041183476,small,299,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-02561-101,2,sustraccion,shape_post_filter,0.5396369041183476,small,299,7140,False,,0.0,0.0,1.0,105.0,False
BraTS-GLI-02561-101,2,gmm_2d,shape_post_filter,0.5396369041183476,small,299,10594,True,,0.0,0.0,1.0,61.0,False
BraTS-GLI-02561-101,2,variational_spline,shape_post_filter,0.5396369041183476,small,299,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-02635-100,4,otsu_T1c,shape_post_filter,0.5518172876195343,absent,0,0,False,1.0,,,,,
BraTS-GLI-02635-100,4,gmm_T1c,shape_post_filter,0.5518172876195343,absent,0,0,False,1.0,,,,,
BraTS-GLI-02635-100,4,sustraccion,shape_post_filter,0.5518172876195343,absent,0,6760,False,0.0,,,,,
BraTS-GLI-02635-100,4,gmm_2d,shape_post_filter,0.5518172876195343,absent,0,8661,False,0.0,,,,,
BraTS-GLI-02635-100,4,variational_spline,shape_post_filter,0.5518172876195343,absent,0,0,False,1.0,,,,,
BraTS-GLI-02664-100,2,otsu_T1c,shape_post_filter,0.5396369041183476,absent,0,0,False,1.0,,,,,
BraTS-GLI-02664-100,2,gmm_T1c,shape_post_filter,0.5396369041183476,absent,0,0,False,1.0,,,,,
BraTS-GLI-02664-100,2,sustraccion,shape_post_filter,0.5396369041183476,absent,0,8806,False,0.0,,,,,
BraTS-GLI-02664-100,2,gmm_2d,shape_post_filter,0.5396369041183476,absent,0,14757,True,0.0,,,,,
BraTS-GLI-02664-100,2,variational_spline,shape_post_filter,0.5396369041183476,absent,0,0,False,1.0,,,,,
BraTS-GLI-02699-100,2,otsu_T1c,shape_post_filter,0.5396369041183476,large,14387,0,False,,0.0,0.0,4.0,0.0,False
BraTS-GLI-02699-100,2,gmm_T1c,shape_post_filter,0.5396369041183476,large,14387,0,False,,0.0,0.0,4.0,0.0,False
BraTS-GLI-02699-100,2,sustraccion,shape_post_filter,0.5396369041183476,large,14387,7593,False,,0.0111069334670901,3.0,1.0,152.0,True
BraTS-GLI-02699-100,2,gmm_2d,shape_post_filter,0.5396369041183476,large,14387,17276,True,,0.0102014066651463,4.0,0.0,171.0,True
BraTS-GLI-02699-100,2,variational_spline,shape_post_filter,0.5396369041183476,large,14387,0,False,,0.0,0.0,4.0,0.0,False
BraTS-GLI-02701-100,3,otsu_T1c,shape_post_filter,0.5309848428280338,absent,0,0,False,1.0,,,,,
BraTS-GLI-02701-100,3,gmm_T1c,shape_post_filter,0.5309848428280338,absent,0,0,False,1.0,,,,,
BraTS-GLI-02701-100,3,sustraccion,shape_post_filter,0.5309848428280338,absent,0,15391,True,0.0,,,,,
BraTS-GLI-02701-100,3,gmm_2d,shape_post_filter,0.5309848428280338,absent,0,34901,True,0.0,,,,,
BraTS-GLI-02701-100,3,variational_spline,shape_post_filter,0.5309848428280338,absent,0,0,False,1.0,,,,,
BraTS-GLI-02744-100,3,otsu_T1c,shape_post_filter,0.5309848428280338,small,68,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-02744-100,3,gmm_T1c,shape_post_filter,0.5309848428280338,small,68,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-02744-100,3,sustraccion,shape_post_filter,0.5309848428280338,small,68,10500,True,,0.0,0.0,1.0,153.0,False
BraTS-GLI-02744-100,3,gmm_2d,shape_post_filter,0.5309848428280338,small,68,13301,True,,0.0,0.0,1.0,123.0,False
BraTS-GLI-02744-100,3,variational_spline,shape_post_filter,0.5309848428280338,small,68,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-02744-101,2,otsu_T1c,shape_post_filter,0.5396369041183476,small,51,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-02744-101,2,gmm_T1c,shape_post_filter,0.5396369041183476,small,51,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-02744-101,2,sustraccion,shape_post_filter,0.5396369041183476,small,51,26016,True,,0.0,0.0,1.0,231.0,False
BraTS-GLI-02744-101,2,gmm_2d,shape_post_filter,0.5396369041183476,small,51,12233,True,,0.0030537936836481,1.0,0.0,85.0,True
BraTS-GLI-02744-101,2,variational_spline,shape_post_filter,0.5396369041183476,small,51,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-02746-100,0,otsu_T1c,shape_post_filter,0.5530794707693413,small,120,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-02746-100,0,gmm_T1c,shape_post_filter,0.5530794707693413,small,120,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-02746-100,0,sustraccion,shape_post_filter,0.5530794707693413,small,120,9246,False,,0.0,0.0,1.0,168.0,False
BraTS-GLI-02746-100,0,gmm_2d,shape_post_filter,0.5530794707693413,small,120,14479,True,,0.0,0.0,1.0,133.0,False
BraTS-GLI-02746-100,0,variational_spline,shape_post_filter,0.5530794707693413,small,120,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-02753-100,3,otsu_T1c,shape_post_filter,0.5309848428280338,medium,6097,0,False,,0.0,0.0,5.0,0.0,False
BraTS-GLI-02753-100,3,gmm_T1c,shape_post_filter,0.5309848428280338,medium,6097,0,False,,0.0,0.0,5.0,0.0,False
BraTS-GLI-02753-100,3,sustraccion,shape_post_filter,0.5309848428280338,medium,6097,35793,True,,0.0044508073478937,4.0,1.0,252.0,True
BraTS-GLI-02753-100,3,gmm_2d,shape_post_filter,0.5309848428280338,medium,6097,9076,False,,0.0,0.0,5.0,49.0,False
BraTS-GLI-02753-100,3,variational_spline,shape_post_filter,0.5309848428280338,medium,6097,0,False,,0.0,0.0,5.0,0.0,False
BraTS-GLI-02755-101,3,otsu_T1c,shape_post_filter,0.5309848428280338,small,705,0,False,,0.0,0.0,3.0,0.0,False
BraTS-GLI-02755-101,3,gmm_T1c,shape_post_filter,0.5309848428280338,small,705,0,False,,0.0,0.0,3.0,0.0,False
BraTS-GLI-02755-101,3,sustraccion,shape_post_filter,0.5309848428280338,small,705,10507,True,,0.0024603039491921,1.0,2.0,168.0,True
BraTS-GLI-02755-101,3,gmm_2d,shape_post_filter,0.5309848428280338,small,705,26621,True,,0.002737647620961,3.0,0.0,196.0,True
BraTS-GLI-02755-101,3,variational_spline,shape_post_filter,0.5309848428280338,small,705,0,False,,0.0,0.0,3.0,0.0,False
BraTS-GLI-02761-101,4,otsu_T1c,shape_post_filter,0.5518172876195343,medium,3264,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-02761-101,4,gmm_T1c,shape_post_filter,0.5518172876195343,medium,3264,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-02761-101,4,sustraccion,shape_post_filter,0.5518172876195343,medium,3264,11105,True,,0.0,0.0,1.0,132.0,False
BraTS-GLI-02761-101,4,gmm_2d,shape_post_filter,0.5518172876195343,medium,3264,29523,True,,0.0008068133029155,1.0,0.0,223.0,True
BraTS-GLI-02761-101,4,variational_spline,shape_post_filter,0.5518172876195343,medium,3264,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-02789-101,4,otsu_T1c,shape_post_filter,0.5518172876195343,absent,0,0,False,1.0,,,,,
BraTS-GLI-02789-101,4,gmm_T1c,shape_post_filter,0.5518172876195343,absent,0,0,False,1.0,,,,,
BraTS-GLI-02789-101,4,sustraccion,shape_post_filter,0.5518172876195343,absent,0,4180,False,0.0,,,,,
BraTS-GLI-02789-101,4,gmm_2d,shape_post_filter,0.5518172876195343,absent,0,20383,True,0.0,,,,,
BraTS-GLI-02789-101,4,variational_spline,shape_post_filter,0.5518172876195343,absent,0,0,False,1.0,,,,,
BraTS-GLI-02793-100,4,otsu_T1c,shape_post_filter,0.5518172876195343,absent,0,0,False,1.0,,,,,
BraTS-GLI-02793-100,4,gmm_T1c,shape_post_filter,0.5518172876195343,absent,0,0,False,1.0,,,,,
BraTS-GLI-02793-100,4,sustraccion,shape_post_filter,0.5518172876195343,absent,0,11262,True,0.0,,,,,
BraTS-GLI-02793-100,4,gmm_2d,shape_post_filter,0.5518172876195343,absent,0,24351,True,0.0,,,,,
BraTS-GLI-02793-100,4,variational_spline,shape_post_filter,0.5518172876195343,absent,0,0,False,1.0,,,,,
BraTS-GLI-02793-101,3,otsu_T1c,shape_post_filter,0.5309848428280338,absent,0,0,False,1.0,,,,,
BraTS-GLI-02793-101,3,gmm_T1c,shape_post_filter,0.5309848428280338,absent,0,0,False,1.0,,,,,
BraTS-GLI-02793-101,3,sustraccion,shape_post_filter,0.5309848428280338,absent,0,11241,True,0.0,,,,,
BraTS-GLI-02793-101,3,gmm_2d,shape_post_filter,0.5309848428280338,absent,0,17967,True,0.0,,,,,
BraTS-GLI-02793-101,3,variational_spline,shape_post_filter,0.5309848428280338,absent,0,0,False,1.0,,,,,
BraTS-GLI-02799-100,0,otsu_T1c,shape_post_filter,0.5530794707693413,small,225,0,False,,0.0,0.0,3.0,0.0,False
BraTS-GLI-02799-100,0,gmm_T1c,shape_post_filter,0.5530794707693413,small,225,0,False,,0.0,0.0,3.0,0.0,False
BraTS-GLI-02799-100,0,sustraccion,shape_post_filter,0.5530794707693413,small,225,11720,True,,0.0028571428265422,1.0,2.0,147.0,True
BraTS-GLI-02799-100,0,gmm_2d,shape_post_filter,0.5530794707693413,small,225,18177,True,,0.006100155878812,1.0,2.0,103.0,True
BraTS-GLI-02799-100,0,variational_spline,shape_post_filter,0.5530794707693413,small,225,0,False,,0.0,0.0,3.0,0.0,False
BraTS-GLI-02801-100,0,otsu_T1c,shape_post_filter,0.5530794707693413,large,13195,0,False,,0.0,0.0,2.0,0.0,False
BraTS-GLI-02801-100,0,gmm_T1c,shape_post_filter,0.5530794707693413,large,13195,0,False,,0.0,0.0,2.0,0.0,False
BraTS-GLI-02801-100,0,sustraccion,shape_post_filter,0.5530794707693413,large,13195,10595,True,,0.0059677669778466,1.0,1.0,156.0,True
BraTS-GLI-02801-100,0,gmm_2d,shape_post_filter,0.5530794707693413,large,13195,17406,True,,0.0077743283472955,1.0,1.0,111.0,True
BraTS-GLI-02801-100,0,variational_spline,shape_post_filter,0.5530794707693413,large,13195,0,False,,0.0,0.0,2.0,0.0,False
BraTS-GLI-02801-101,1,otsu_T1c,shape_post_filter,0.5255652568220824,large,11347,0,False,,0.0,0.0,2.0,0.0,False
BraTS-GLI-02801-101,1,gmm_T1c,shape_post_filter,0.5255652568220824,large,11347,0,False,,0.0,0.0,2.0,0.0,False
BraTS-GLI-02801-101,1,sustraccion,shape_post_filter,0.5255652568220824,large,11347,10273,True,,0.0055274688638746,1.0,1.0,170.0,True
BraTS-GLI-02801-101,1,gmm_2d,shape_post_filter,0.5255652568220824,large,11347,29370,True,,0.0025506850797683,1.0,1.0,236.0,True
BraTS-GLI-02801-101,1,variational_spline,shape_post_filter,0.5255652568220824,large,11347,0,False,,0.0,0.0,2.0,0.0,False
BraTS-GLI-02808-100,4,otsu_T1c,shape_post_filter,0.5518172876195343,small,1211,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-02808-100,4,gmm_T1c,shape_post_filter,0.5518172876195343,small,1211,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-02808-100,4,sustraccion,shape_post_filter,0.5518172876195343,small,1211,9442,False,,0.0023469063453376,1.0,0.0,120.0,True
BraTS-GLI-02808-100,4,gmm_2d,shape_post_filter,0.5518172876195343,small,1211,25084,True,,0.005217719823122,1.0,0.0,109.0,True
BraTS-GLI-02808-100,4,variational_spline,shape_post_filter,0.5518172876195343,small,1211,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-02817-101,3,otsu_T1c,shape_post_filter,0.5309848428280338,medium,2809,0,False,,0.0,0.0,2.0,0.0,False
BraTS-GLI-02817-101,3,gmm_T1c,shape_post_filter,0.5309848428280338,medium,2809,0,False,,0.0,0.0,2.0,0.0,False
BraTS-GLI-02817-101,3,sustraccion,shape_post_filter,0.5309848428280338,medium,2809,0,False,,0.0,0.0,2.0,0.0,False
BraTS-GLI-02817-101,3,gmm_2d,shape_post_filter,0.5309848428280338,medium,2809,22111,True,,0.0065043764188885,2.0,0.0,126.0,True
BraTS-GLI-02817-101,3,variational_spline,shape_post_filter,0.5309848428280338,medium,2809,0,False,,0.0,0.0,2.0,0.0,False
BraTS-GLI-02828-100,0,otsu_T1c,shape_post_filter,0.5530794707693413,absent,0,0,False,1.0,,,,,
BraTS-GLI-02828-100,0,gmm_T1c,shape_post_filter,0.5530794707693413,absent,0,0,False,1.0,,,,,
BraTS-GLI-02828-100,0,sustraccion,shape_post_filter,0.5530794707693413,absent,0,11075,True,0.0,,,,,
BraTS-GLI-02828-100,0,gmm_2d,shape_post_filter,0.5530794707693413,absent,0,18984,True,0.0,,,,,
BraTS-GLI-02828-100,0,variational_spline,shape_post_filter,0.5530794707693413,absent,0,0,False,1.0,,,,,
BraTS-GLI-02833-101,4,otsu_T1c,shape_post_filter,0.5518172876195343,small,199,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-02833-101,4,gmm_T1c,shape_post_filter,0.5518172876195343,small,199,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-02833-101,4,sustraccion,shape_post_filter,0.5518172876195343,small,199,11938,True,,0.0,0.0,1.0,170.0,False
BraTS-GLI-02833-101,4,gmm_2d,shape_post_filter,0.5518172876195343,small,199,14466,True,,0.0,0.0,1.0,125.0,False
BraTS-GLI-02833-101,4,variational_spline,shape_post_filter,0.5518172876195343,small,199,0,False,,0.0,0.0,1.0,0.0,False
BraTS-GLI-02835-100,3,otsu_T1c,shape_post_filter,0.5309848428280338,absent,0,0,False,1.0,,,,,
BraTS-GLI-02835-100,3,gmm_T1c,shape_post_filter,0.5309848428280338,absent,0,0,False,1.0,,,,,
BraTS-GLI-02835-100,3,sustraccion,shape_post_filter,0.5309848428280338,absent,0,7451,False,0.0,,,,,
BraTS-GLI-02835-100,3,gmm_2d,shape_post_filter,0.5309848428280338,absent,0,12014,True,0.0,,,,,
BraTS-GLI-02835-100,3,variational_spline,shape_post_filter,0.5309848428280338,absent,0,0,False,1.0,,,,,
BraTS-GLI-02836-101,2,otsu_T1c,shape_post_filter,0.5396369041183476,absent,0,0,False,1.0,,,,,
BraTS-GLI-02836-101,2,gmm_T1c,shape_post_filter,0.5396369041183476,absent,0,0,False,1.0,,,,,
BraTS-GLI-02836-101,2,sustraccion,shape_post_filter,0.5396369041183476,absent,0,9254,False,0.0,,,,,
BraTS-GLI-02836-101,2,gmm_2d,shape_post_filter,0.5396369041183476,absent,0,24470,True,0.0,,,,,
BraTS-GLI-02836-101,2,variational_spline,shape_post_filter,0.5396369041183476,absent,0,0,False,1.0,,,,,
BraTS-GLI-02851-100,3,otsu_T1c,shape_post_filter,0.5309848428280338,absent,0,0,False,1.0,,,,,
BraTS-GLI-02851-100,3,gmm_T1c,shape_post_filter,0.5309848428280338,absent,0,0,False,1.0,,,,,
BraTS-GLI-02851-100,3,sustraccion,shape_post_filter,0.5309848428280338,absent,0,10304,True,0.0,,,,,
BraTS-GLI-02851-100,3,gmm_2d,shape_post_filter,0.5309848428280338,absent,0,15729,True,0.0,,,,,
BraTS-GLI-02851-100,3,variational_spline,shape_post_filter,0.5309848428280338,absent,0,0,False,1.0,,,,,
BraTS-GLI-02866-100,4,otsu_T1c,shape_post_filter,0.5518172876195343,absent,0,0,False,1.0,,,,,
BraTS-GLI-02866-100,4,gmm_T1c,shape_post_filter,0.5518172876195343,absent,0,0,False,1.0,,,,,
BraTS-GLI-02866-100,4,sustraccion,shape_post_filter,0.5518172876195343,absent,0,13247,True,0.0,,,,,
BraTS-GLI-02866-100,4,gmm_2d,shape_post_filter,0.5518172876195343,absent,0,21708,True,0.0,,,,,
BraTS-GLI-02866-100,4,variational_spline,shape_post_filter,0.5518172876195343,absent,0,0,False,1.0,,,,,
BraTS-GLI-02866-101,1,otsu_T1c,shape_post_filter,0.5255652568220824,absent,0,0,False,1.0,,,,,
BraTS-GLI-02866-101,1,gmm_T1c,shape_post_filter,0.5255652568220824,absent,0,0,False,1.0,,,,,
BraTS-GLI-02866-101,1,sustraccion,shape_post_filter,0.5255652568220824,absent,0,24550,True,0.0,,,,,
BraTS-GLI-02866-101,1,gmm_2d,shape_post_filter,0.5255652568220824,absent,0,15566,True,0.0,,,,,
BraTS-GLI-02866-101,1,variational_spline,shape_post_filter,0.5255652568220824,absent,0,0,False,1.0,,,,,
BraTS-GLI-02895-101,2,otsu_T1c,shape_post_filter,0.5396369041183476,absent,0,0,False,1.0,,,,,
BraTS-GLI-02895-101,2,gmm_T1c,shape_post_filter,0.5396369041183476,absent,0,0,False,1.0,,,,,
BraTS-GLI-02895-101,2,sustraccion,shape_post_filter,0.5396369041183476,absent,0,5267,False,0.0,,,,,
BraTS-GLI-02895-101,2,gmm_2d,shape_post_filter,0.5396369041183476,absent,0,17449,True,0.0,,,,,
BraTS-GLI-02895-101,2,variational_spline,shape_post_filter,0.5396369041183476,absent,0,0,False,1.0,,,,,
BraTS-GLI-02897-101,1,otsu_T1c,shape_post_filter,0.5255652568220824,absent,0,0,False,1.0,,,,,
BraTS-GLI-02897-101,1,gmm_T1c,shape_post_filter,0.5255652568220824,absent,0,0,False,1.0,,,,,
BraTS-GLI-02897-101,1,sustraccion,shape_post_filter,0.5255652568220824,absent,0,10206,True,0.0,,,,,
BraTS-GLI-02897-101,1,gmm_2d,shape_post_filter,0.5255652568220824,absent,0,19577,True,0.0,,,,,
BraTS-GLI-02897-101,1,variational_spline,shape_post_filter,0.5255652568220824,absent,0,0,False,1.0,,,,,
BraTS-GLI-02901-100,0,otsu_T1c,shape_post_filter,0.5530794707693413,absent,0,0,False,1.0,,,,,
BraTS-GLI-02901-100,0,gmm_T1c,shape_post_filter,0.5530794707693413,absent,0,0,False,1.0,,,,,
BraTS-GLI-02901-100,0,sustraccion,shape_post_filter,0.5530794707693413,absent,0,7616,False,0.0,,,,,
BraTS-GLI-02901-100,0,gmm_2d,shape_post_filter,0.5530794707693413,absent,0,21306,True,0.0,,,,,
BraTS-GLI-02901-100,0,variational_spline,shape_post_filter,0.5530794707693413,absent,0,0,False,1.0,,,,,
BraTS-GLI-02905-100,0,otsu_T1c,shape_post_filter,0.5530794707693413,small,867,0,False,,0.0,0.0,2.0,0.0,False
BraTS-GLI-02905-100,0,gmm_T1c,shape_post_filter,0.5530794707693413,small,867,0,False,,0.0,0.0,2.0,0.0,False
BraTS-GLI-02905-100,0,sustraccion,shape_post_filter,0.5530794707693413,small,867,11845,True,,0.0091927396133542,2.0,0.0,152.0,True
BraTS-GLI-02905-100,0,gmm_2d,shape_post_filter,0.5530794707693413,small,867,24540,True,,0.001874086796306,1.0,1.0,157.0,True
BraTS-GLI-02905-100,0,variational_spline,shape_post_filter,0.5530794707693413,small,867,0,False,,0.0,0.0,2.0,0.0,False
BraTS-GLI-02917-101,1,otsu_T1c,shape_post_filter,0.5255652568220824,medium,6110,0,False,,0.0,0.0,4.0,0.0,False
BraTS-GLI-02917-101,1,gmm_T1c,shape_post_filter,0.5255652568220824,medium,6110,0,False,,0.0,0.0,4.0,0.0,False
BraTS-GLI-02917-101,1,sustraccion,shape_post_filter,0.5255652568220824,medium,6110,12900,True,,0.0135371536016464,3.0,1.0,154.0,True
BraTS-GLI-02917-101,1,gmm_2d,shape_post_filter,0.5255652568220824,medium,6110,22094,True,,0.0035199704580008,2.0,2.0,205.0,True
BraTS-GLI-02917-101,1,variational_spline,shape_post_filter,0.5255652568220824,medium,6110,0,False,,0.0,0.0,4.0,0.0,False
BraTS-GLI-02934-101,3,otsu_T1c,shape_post_filter,0.5309848428280338,absent,0,0,False,1.0,,,,,
BraTS-GLI-02934-101,3,gmm_T1c,shape_post_filter,0.5309848428280338,absent,0,0,False,1.0,,,,,
BraTS-GLI-02934-101,3,sustraccion,shape_post_filter,0.5309848428280338,absent,0,8609,False,0.0,,,,,
BraTS-GLI-02934-101,3,gmm_2d,shape_post_filter,0.5309848428280338,absent,0,14462,True,0.0,,,,,
BraTS-GLI-02934-101,3,variational_spline,shape_post_filter,0.5309848428280338,absent,0,0,False,1.0,,,,,
BraTS-GLI-02947-100,0,otsu_T1c,shape_post_filter,0.5530794707693413,small,482,0,False,,0.0,0.0,4.0,0.0,False
BraTS-GLI-02947-100,0,gmm_T1c,shape_post_filter,0.5530794707693413,small,482,0,False,,0.0,0.0,4.0,0.0,False
BraTS-GLI-02947-100,0,sustraccion,shape_post_filter,0.5530794707693413,small,482,9661,False,,0.0084590641781687,2.0,2.0,144.0,True
BraTS-GLI-02947-100,0,gmm_2d,shape_post_filter,0.5530794707693413,small,482,14751,True,,0.012590754777193,2.0,2.0,113.0,True
BraTS-GLI-02947-100,0,variational_spline,shape_post_filter,0.5530794707693413,small,482,0,False,,0.0,0.0,4.0,0.0,False
