case_id,fold,method,vol_bin,k_top_persistent_components,gt_vox,pred_vox,global_dice,global_jaccard,overseg_ratio,correct_absent_pred_lt_10_vox,flood_gt_10000_vox,gt_components,pred_components,matched_components,lesion_tp,lesion_fn,lesion_fp,lesion_dice_sum,lesionwise_dice_mean,lesionwise_dice_median,lesion_detection_rate_dice_gt_0,lesion_detection_rate_dice_ge_0_1
BraTS-GLI-02184-101,3,gmm_T1c,small,1,101,17688,0.0,0.0,175.12871287128712,,True,3,1,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02184-101,3,gmm_T1c,small,2,101,17688,0.0,0.0,175.12871287128712,,True,3,1,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02184-101,3,gmm_T1c,small,3,101,17688,0.0,0.0,175.12871287128712,,True,3,1,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02184-101,3,gmm_T1c,small,4,101,17688,0.0,0.0,175.12871287128712,,True,3,1,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02184-101,3,gmm_T1c,small,5,101,17688,0.0,0.0,175.12871287128712,,True,3,1,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02184-101,3,sustraccion,small,0,101,0,0.0,0.0,0.0,,False,3,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02184-101,3,sustraccion,small,1,101,55511,0.0,0.0,549.6138613861386,,True,3,1,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02184-101,3,sustraccion,small,2,101,55834,0.0,0.0,552.8118811881188,,True,3,2,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02184-101,3,sustraccion,small,3,101,55935,0.0,0.0,553.8118811881188,,True,3,3,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02184-101,3,sustraccion,small,4,101,56004,0.0,0.0,554.4950495049505,,True,3,4,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02184-101,3,sustraccion,small,5,101,56045,0.0,0.0,554.9009900990098,,True,3,5,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02184-101,3,gmm_2d,small,0,101,0,0.0,0.0,0.0,,False,3,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02184-101,3,gmm_2d,small,1,101,102653,0.0,0.0,1016.3663366336634,,True,3,1,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02184-101,3,gmm_2d,small,2,101,103335,0.0,0.0,1023.118811881188,,True,3,2,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02184-101,3,gmm_2d,small,3,101,103542,0.0,0.0,1025.1683168316831,,True,3,3,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02184-101,3,gmm_2d,small,4,101,103725,0.0,0.0,1026.980198019802,,True,3,4,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02184-101,3,gmm_2d,small,5,101,103800,0.0,0.0,1027.7227722772277,,True,3,5,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02184-101,3,variational_spline,small,0,101,0,0.0,0.0,0.0,,False,3,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02184-101,3,variational_spline,small,1,101,17688,0.0,0.0,175.12871287128712,,True,3,1,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02184-101,3,variational_spline,small,2,101,17688,0.0,0.0,175.12871287128712,,True,3,1,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02184-101,3,variational_spline,small,3,101,17688,0.0,0.0,175.12871287128712,,True,3,1,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02184-101,3,variational_spline,small,4,101,17688,0.0,0.0,175.12871287128712,,True,3,1,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02184-101,3,variational_spline,small,5,101,17688,0.0,0.0,175.12871287128712,,True,3,1,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02185-100,4,otsu_T1c,medium,0,10020,0,0.0,0.0,0.0,,False,3,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02185-100,4,otsu_T1c,medium,1,10020,25886,0.0827716816131008,0.0431725740848344,2.583433133732535,,True,3,1,1.0,1.0,2.0,0.0,0.0835162326693534,0.0278387442231178,0.0,0.3333333333333333,0.0
BraTS-GLI-02185-100,4,otsu_T1c,medium,2,10020,25886,0.0827716816131008,0.0431725740848344,2.583433133732535,,True,3,1,1.0,1.0,2.0,0.0,0.0835162326693534,0.0278387442231178,0.0,0.3333333333333333,0.0
BraTS-GLI-02185-100,4,otsu_T1c,medium,3,10020,25886,0.0827716816131008,0.0431725740848344,2.583433133732535,,True,3,1,1.0,1.0,2.0,0.0,0.0835162326693534,0.0278387442231178,0.0,0.3333333333333333,0.0
BraTS-GLI-02185-100,4,otsu_T1c,medium,4,10020,25886,0.0827716816131008,0.0431725740848344,2.583433133732535,,True,3,1,1.0,1.0,2.0,0.0,0.0835162326693534,0.0278387442231178,0.0,0.3333333333333333,0.0
BraTS-GLI-02185-100,4,otsu_T1c,medium,5,10020,25886,0.0827716816131008,0.0431725740848344,2.583433133732535,,True,3,1,1.0,1.0,2.0,0.0,0.0835162326693534,0.0278387442231178,0.0,0.3333333333333333,0.0
BraTS-GLI-02185-100,4,gmm_T1c,medium,0,10020,0,0.0,0.0,0.0,,False,3,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02185-100,4,gmm_T1c,medium,1,10020,34502,0.0909662638695476,0.0476504223827564,3.443313373253493,,True,3,1,1.0,1.0,2.0,0.0,0.0915432348847389,0.0305144116282463,0.0,0.3333333333333333,0.0
BraTS-GLI-02185-100,4,gmm_T1c,medium,2,10020,34502,0.0909662638695476,0.0476504223827564,3.443313373253493,,True,3,1,1.0,1.0,2.0,0.0,0.0915432348847389,0.0305144116282463,0.0,0.3333333333333333,0.0
BraTS-GLI-02185-100,4,gmm_T1c,medium,3,10020,34502,0.0909662638695476,0.0476504223827564,3.443313373253493,,True,3,1,1.0,1.0,2.0,0.0,0.0915432348847389,0.0305144116282463,0.0,0.3333333333333333,0.0
BraTS-GLI-02185-100,4,gmm_T1c,medium,4,10020,34502,0.0909662638695476,0.0476504223827564,3.443313373253493,,True,3,1,1.0,1.0,2.0,0.0,0.0915432348847389,0.0305144116282463,0.0,0.3333333333333333,0.0
BraTS-GLI-02185-100,4,gmm_T1c,medium,5,10020,34502,0.0909662638695476,0.0476504223827564,3.443313373253493,,True,3,1,1.0,1.0,2.0,0.0,0.0915432348847389,0.0305144116282463,0.0,0.3333333333333333,0.0
BraTS-GLI-02185-100,4,sustraccion,medium,0,10020,0,0.0,0.0,0.0,,False,3,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02185-100,4,sustraccion,medium,1,10020,77219,0.0496108391888948,0.0254363796650014,7.706487025948104,,True,3,1,1.0,1.0,2.0,0.0,0.0497058853507041,0.0165686290711164,0.0,0.3333333333333333,0.0
BraTS-GLI-02185-100,4,sustraccion,medium,2,10020,77537,0.0494306566008428,0.025341655639221,7.738223552894212,,True,3,2,1.0,1.0,2.0,1.0,0.0497058853507041,0.012426471337676,0.0,0.3333333333333333,0.0
BraTS-GLI-02185-100,4,sustraccion,medium,3,10020,77806,0.0492792567121353,0.025262076533352,7.765069860279441,,True,3,3,1.0,1.0,2.0,2.0,0.0497058853507041,0.0099411774426698,0.0,0.3333333333333333,0.0
BraTS-GLI-02185-100,4,sustraccion,medium,4,10020,78054,0.0491404954924268,0.0251891514375509,7.789820359281437,,True,3,4,1.0,1.0,2.0,3.0,0.0497058853507041,0.0082843145355582,0.0,0.3333333333333333,0.0
BraTS-GLI-02185-100,4,sustraccion,medium,5,10020,78118,0.0491048129070321,0.0251704003535952,7.79620758483034,,True,3,5,1.0,1.0,2.0,4.0,0.0497058853507041,0.0071008405648171,0.0,0.3333333333333333,0.0
BraTS-GLI-02185-100,4,gmm_2d,medium,0,10020,0,0.0,0.0,0.0,,False,3,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02185-100,4,gmm_2d,medium,1,10020,116923,0.0920885751872887,0.0482666930915456,11.668962075848304,,True,3,1,1.0,1.0,2.0,0.0,0.0922773033380508,0.0307591017335653,0.0,0.3333333333333333,0.0
BraTS-GLI-02185-100,4,gmm_2d,medium,2,10020,123370,0.0876377539545693,0.0458269630326551,12.312375249501,,True,3,2,1.0,1.0,2.0,1.0,0.0922773033380508,0.0230693258345127,0.0,0.3333333333333333,0.0
BraTS-GLI-02185-100,4,gmm_2d,medium,3,10020,124675,0.0867886707004714,0.0453628249902988,12.442614770459082,,True,3,3,1.0,1.0,2.0,2.0,0.0922773033380508,0.0184554606676101,0.0,0.3333333333333333,0.0
BraTS-GLI-02185-100,4,gmm_2d,medium,4,10020,124874,0.086660637241093,0.0452928732496958,12.4624750499002,,True,3,4,1.0,1.0,2.0,3.0,0.0922773033380508,0.0153795508667826,0.0,0.3333333333333333,0.0
BraTS-GLI-02185-100,4,gmm_2d,medium,5,10020,124989,0.0865868201379167,0.0452525471493605,12.473952095808384,,True,3,5,1.0,1.0,2.0,4.0,0.0922773033380508,0.0131824715062975,0.0,0.3333333333333333,0.0
BraTS-GLI-02185-100,4,variational_spline,medium,0,10020,0,0.0,0.0,0.0,,False,3,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02185-100,4,variational_spline,medium,1,10020,34450,0.0904879694175848,0.0473880069715954,3.43812375249501,,True,3,1,1.0,1.0,2.0,0.0,0.0910616293549537,0.0303538758307695,0.0,0.3333333333333333,0.0
BraTS-GLI-02185-100,4,variational_spline,medium,2,10020,34450,0.0904879694175848,0.0473880069715954,3.43812375249501,,True,3,1,1.0,1.0,2.0,0.0,0.0910616293549537,0.0303538758307695,0.0,0.3333333333333333,0.0
BraTS-GLI-02185-100,4,variational_spline,medium,3,10020,34450,0.0904879694175848,0.0473880069715954,3.43812375249501,,True,3,1,1.0,1.0,2.0,0.0,0.0910616293549537,0.0303538758307695,0.0,0.3333333333333333,0.0
BraTS-GLI-02185-100,4,variational_spline,medium,4,10020,34450,0.0904879694175848,0.0473880069715954,3.43812375249501,,True,3,1,1.0,1.0,2.0,0.0,0.0910616293549537,0.0303538758307695,0.0,0.3333333333333333,0.0
BraTS-GLI-02185-100,4,variational_spline,medium,5,10020,34450,0.0904879694175848,0.0473880069715954,3.43812375249501,,True,3,1,1.0,1.0,2.0,0.0,0.0910616293549537,0.0303538758307695,0.0,0.3333333333333333,0.0
BraTS-GLI-02192-101,3,otsu_T1c,medium,0,4984,0,0.0,0.0,0.0,,False,2,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02192-101,3,otsu_T1c,medium,1,4984,8568,0.0,0.0,1.7191011235955056,,False,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02192-101,3,otsu_T1c,medium,2,4984,8568,0.0,0.0,1.7191011235955056,,False,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02192-101,3,otsu_T1c,medium,3,4984,8568,0.0,0.0,1.7191011235955056,,False,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02192-101,3,otsu_T1c,medium,4,4984,8568,0.0,0.0,1.7191011235955056,,False,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02192-101,3,otsu_T1c,medium,5,4984,8568,0.0,0.0,1.7191011235955056,,False,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02192-101,3,gmm_T1c,medium,0,4984,0,0.0,0.0,0.0,,False,2,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02192-101,3,gmm_T1c,medium,1,4984,8602,0.0,0.0,1.7259229534510434,,False,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02192-101,3,gmm_T1c,medium,2,4984,8602,0.0,0.0,1.7259229534510434,,False,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02192-101,3,gmm_T1c,medium,3,4984,8602,0.0,0.0,1.7259229534510434,,False,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02192-101,3,gmm_T1c,medium,4,4984,8602,0.0,0.0,1.7259229534510434,,False,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02192-101,3,gmm_T1c,medium,5,4984,8602,0.0,0.0,1.7259229534510434,,False,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02192-101,3,sustraccion,medium,0,4984,0,0.0,0.0,0.0,,False,2,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02192-101,3,sustraccion,medium,1,4984,67910,0.1030811863802233,0.0543413801582365,13.625601926163723,,True,2,1,1.0,1.0,1.0,0.0,0.1024824678897857,0.0512412339448928,0.0512412339448928,0.5,0.5
BraTS-GLI-02192-101,3,sustraccion,medium,2,4984,70843,0.099093990267319,0.0521298737338698,14.21408507223114,,True,2,2,1.0,1.0,1.0,1.0,0.1024824678897857,0.0341608226299285,0.0512412339448928,0.5,0.5
BraTS-GLI-02192-101,3,sustraccion,medium,3,4984,72101,0.0974768113121878,0.0512355444032293,14.466492776886035,,True,2,3,1.0,1.0,1.0,2.0,0.1024824678897857,0.0256206169724464,0.0512412339448928,0.5,0.5
BraTS-GLI-02192-101,3,sustraccion,medium,4,4984,72991,0.096364219301058,0.0506211431189199,14.645064205457464,,True,2,4,1.0,1.0,1.0,3.0,0.1024824678897857,0.0204964932054281,0.0512412339448928,0.5,0.5
BraTS-GLI-02192-101,3,sustraccion,medium,5,4984,73073,0.0962629873041495,0.0505652759084791,14.661516853932584,,True,2,5,1.0,1.0,1.0,4.0,0.1024824678897857,0.0170804113149642,0.0512412339448928,0.5,0.5
BraTS-GLI-02192-101,3,gmm_2d,medium,0,4984,0,0.0,0.0,0.0,,False,2,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02192-101,3,gmm_2d,medium,1,4984,86479,0.0962793697998097,0.0505743165632896,17.351324237560192,,True,2,1,1.0,1.0,1.0,0.0,0.0958005264401435,0.0479002632200717,0.0479002632200717,0.5,0.0
BraTS-GLI-02192-101,3,gmm_2d,medium,2,4984,88060,0.0946433945230213,0.0496722735528705,17.668539325842698,,True,2,2,1.0,1.0,1.0,1.0,0.0958005264401435,0.0319335088133811,0.0479002632200717,0.5,0.0
BraTS-GLI-02192-101,3,gmm_2d,medium,3,4984,89329,0.0933699489996076,0.0489711934156378,17.923154093097914,,True,2,3,1.0,1.0,1.0,2.0,0.0958005264401435,0.0239501316100358,0.0479002632200717,0.5,0.0
BraTS-GLI-02192-101,3,gmm_2d,medium,4,4984,89497,0.0932039245985965,0.0488798596771686,17.95686195826645,,True,2,4,1.0,1.0,1.0,3.0,0.0958005264401435,0.0191601049154996,0.0479002632200717,0.5,0.0
BraTS-GLI-02192-101,3,gmm_2d,medium,5,4984,89560,0.0931418175664241,0.0488456972964577,17.969502407704656,,True,2,5,1.0,1.0,1.0,4.0,0.0958005264401435,0.0159667544066905,0.0479002632200717,0.5,0.0
BraTS-GLI-02192-101,3,variational_spline,medium,0,4984,0,0.0,0.0,0.0,,False,2,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02192-101,3,variational_spline,medium,1,4984,8602,0.0,0.0,1.7259229534510434,,False,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02192-101,3,variational_spline,medium,2,4984,8602,0.0,0.0,1.7259229534510434,,False,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02192-101,3,variational_spline,medium,3,4984,8602,0.0,0.0,1.7259229534510434,,False,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02192-101,3,variational_spline,medium,4,4984,8602,0.0,0.0,1.7259229534510434,,False,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02192-101,3,variational_spline,medium,5,4984,8602,0.0,0.0,1.7259229534510434,,False,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02194-101,2,otsu_T1c,medium,0,3716,0,0.0,0.0,0.0,,False,2,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02194-101,2,otsu_T1c,medium,1,3716,655031,0.0108721557745234,0.005465790349316,176.2731431646932,,True,2,1,1.0,1.0,1.0,0.0,0.0106184799224138,0.0053092399612069,0.0053092399612069,0.5,0.0
BraTS-GLI-02194-101,2,otsu_T1c,medium,2,3716,655031,0.0108721557745234,0.005465790349316,176.2731431646932,,True,2,1,1.0,1.0,1.0,0.0,0.0106184799224138,0.0053092399612069,0.0053092399612069,0.5,0.0
BraTS-GLI-02194-101,2,otsu_T1c,medium,3,3716,655031,0.0108721557745234,0.005465790349316,176.2731431646932,,True,2,1,1.0,1.0,1.0,0.0,0.0106184799224138,0.0053092399612069,0.0053092399612069,0.5,0.0
BraTS-GLI-02194-101,2,otsu_T1c,medium,4,3716,655031,0.0108721557745234,0.005465790349316,176.2731431646932,,True,2,1,1.0,1.0,1.0,0.0,0.0106184799224138,0.0053092399612069,0.0053092399612069,0.5,0.0
BraTS-GLI-02194-101,2,otsu_T1c,medium,5,3716,655031,0.0108721557745234,0.005465790349316,176.2731431646932,,True,2,1,1.0,1.0,1.0,0.0,0.0106184799224138,0.0053092399612069,0.0053092399612069,0.5,0.0
BraTS-GLI-02194-101,2,gmm_T1c,medium,0,3716,0,0.0,0.0,0.0,,False,2,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02194-101,2,gmm_T1c,medium,1,3716,4417,0.0,0.0,1.188643702906351,,False,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02194-101,2,gmm_T1c,medium,2,3716,4417,0.0,0.0,1.188643702906351,,False,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02194-101,2,gmm_T1c,medium,3,3716,4417,0.0,0.0,1.188643702906351,,False,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02194-101,2,gmm_T1c,medium,4,3716,4417,0.0,0.0,1.188643702906351,,False,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02194-101,2,gmm_T1c,medium,5,3716,4417,0.0,0.0,1.188643702906351,,False,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02194-101,2,sustraccion,medium,0,3716,0,0.0,0.0,0.0,,False,2,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02194-101,2,sustraccion,medium,1,3716,72274,0.0795367811554151,0.041415414976428,19.44940796555436,,True,2,1,1.0,1.0,1.0,0.0,0.0796248018741607,0.0398124009370803,0.0398124009370803,0.5,0.0
BraTS-GLI-02194-101,2,sustraccion,medium,2,3716,73504,0.0782698782698782,0.0407288606161891,19.780409041980626,,True,2,2,1.0,1.0,1.0,1.0,0.0796248018741607,0.0265416000038385,0.0398124009370803,0.5,0.0
BraTS-GLI-02194-101,2,sustraccion,medium,3,3716,74035,0.0777353345937672,0.0404394545624857,19.923304628632938,,True,2,3,1.0,1.0,1.0,2.0,0.0796248018741607,0.0199062004685401,0.0398124009370803,0.5,0.0
BraTS-GLI-02194-101,2,sustraccion,medium,4,3716,74078,0.0776923670205928,0.0404161985770074,19.93487621097955,,True,2,4,1.0,1.0,1.0,3.0,0.0796248018741607,0.0159249603748321,0.0398124009370803,0.5,0.0
BraTS-GLI-02194-101,2,sustraccion,medium,5,3716,74112,0.0776584262733206,0.0403978290511456,19.94402583423036,,True,2,5,1.0,1.0,1.0,4.0,0.0796248018741607,0.0132708000019192,0.0398124009370803,0.5,0.0
BraTS-GLI-02194-101,2,gmm_2d,medium,0,3716,0,0.0,0.0,0.0,,False,2,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02194-101,2,gmm_2d,medium,1,3716,61734,0.1058823529411764,0.0559006211180124,16.61302475780409,,True,2,1,1.0,1.0,1.0,0.0,0.106018416583538,0.053009208291769,0.053009208291769,0.5,0.5
BraTS-GLI-02194-101,2,gmm_2d,medium,2,3716,63627,0.1029060184428968,0.0542440276777607,17.122443487621098,,True,2,2,1.0,1.0,1.0,1.0,0.106018416583538,0.0353394709527492,0.053009208291769,0.5,0.5
BraTS-GLI-02194-101,2,gmm_2d,medium,3,3716,64873,0.1010366093688492,0.0532061912658927,17.457750269106565,,True,2,3,1.0,1.0,1.0,2.0,0.106018416583538,0.0265046041458845,0.053009208291769,0.5,0.5
BraTS-GLI-02194-101,2,gmm_2d,medium,4,3716,65545,0.1000563087451812,0.0526627758526354,17.63858988159311,,True,2,4,1.0,1.0,1.0,3.0,0.106018416583538,0.0212036836892366,0.053009208291769,0.5,0.5
BraTS-GLI-02194-101,2,gmm_2d,medium,5,3716,65622,0.0999451959964233,0.0526012174942692,17.659311087190527,,True,2,5,1.0,1.0,1.0,4.0,0.106018416583538,0.0176697354763746,0.053009208291769,0.5,0.5
BraTS-GLI-02194-101,2,variational_spline,medium,0,3716,0,0.0,0.0,0.0,,False,2,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02194-101,2,variational_spline,medium,1,3716,4417,0.0,0.0,1.188643702906351,,False,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02194-101,2,variational_spline,medium,2,3716,4417,0.0,0.0,1.188643702906351,,False,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02194-101,2,variational_spline,medium,3,3716,4417,0.0,0.0,1.188643702906351,,False,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02194-101,2,variational_spline,medium,4,3716,4417,0.0,0.0,1.188643702906351,,False,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02194-101,2,variational_spline,medium,5,3716,4417,0.0,0.0,1.188643702906351,,False,2,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02196-100,4,otsu_T1c,large,0,46257,0,0.0,0.0,0.0,,False,3,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02196-100,4,otsu_T1c,large,1,46257,17676,0.0580607823815556,0.0298983520466517,0.3821259485050911,,True,3,1,1.0,1.0,2.0,0.0,0.0583445988595485,0.0194482002407312,0.0,0.3333333333333333,0.0
BraTS-GLI-02196-100,4,otsu_T1c,large,2,46257,17676,0.0580607823815556,0.0298983520466517,0.3821259485050911,,True,3,1,1.0,1.0,2.0,0.0,0.0583445988595485,0.0194482002407312,0.0,0.3333333333333333,0.0
BraTS-GLI-02196-100,4,otsu_T1c,large,3,46257,17676,0.0580607823815556,0.0298983520466517,0.3821259485050911,,True,3,1,1.0,1.0,2.0,0.0,0.0583445988595485,0.0194482002407312,0.0,0.3333333333333333,0.0
BraTS-GLI-02196-100,4,otsu_T1c,large,4,46257,17676,0.0580607823815556,0.0298983520466517,0.3821259485050911,,True,3,1,1.0,1.0,2.0,0.0,0.0583445988595485,0.0194482002407312,0.0,0.3333333333333333,0.0
BraTS-GLI-02196-100,4,otsu_T1c,large,5,46257,17676,0.0580607823815556,0.0298983520466517,0.3821259485050911,,True,3,1,1.0,1.0,2.0,0.0,0.0583445988595485,0.0194482002407312,0.0,0.3333333333333333,0.0
BraTS-GLI-02196-100,4,gmm_T1c,large,0,46257,0,0.0,0.0,0.0,,False,3,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02196-100,4,gmm_T1c,large,1,46257,17410,0.0572667158810686,0.02947739473514,0.3763754674968113,,True,3,1,1.0,1.0,2.0,0.0,0.0575478263199329,0.0191826093941926,0.0,0.3333333333333333,0.0
BraTS-GLI-02196-100,4,gmm_T1c,large,2,46257,17410,0.0572667158810686,0.02947739473514,0.3763754674968113,,True,3,1,1.0,1.0,2.0,0.0,0.0575478263199329,0.0191826093941926,0.0,0.3333333333333333,0.0
BraTS-GLI-02196-100,4,gmm_T1c,large,3,46257,17410,0.0572667158810686,0.02947739473514,0.3763754674968113,,True,3,1,1.0,1.0,2.0,0.0,0.0575478263199329,0.0191826093941926,0.0,0.3333333333333333,0.0
BraTS-GLI-02196-100,4,gmm_T1c,large,4,46257,17410,0.0572667158810686,0.02947739473514,0.3763754674968113,,True,3,1,1.0,1.0,2.0,0.0,0.0575478263199329,0.0191826093941926,0.0,0.3333333333333333,0.0
BraTS-GLI-02196-100,4,gmm_T1c,large,5,46257,17410,0.0572667158810686,0.02947739473514,0.3763754674968113,,True,3,1,1.0,1.0,2.0,0.0,0.0575478263199329,0.0191826093941926,0.0,0.3333333333333333,0.0
BraTS-GLI-02196-100,4,sustraccion,large,0,46257,0,0.0,0.0,0.0,,False,3,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-02196-100,4,sustraccion,large,1,46257,82861,0.4466457039297387,0.2875362723492516,1.7913180707784768,,True,3,1,1.0,1.0,2.0,0.0,0.4476930499076843,0.1492310166358947,0.0,0.3333333333333333,0.3333333333333333
BraTS-GLI-02196-100,4,sustraccion,large,2,46257,84492,0.4410741191137217,0.2829346311596051,1.8265775990660875,,True,3,2,1.0,1.0,2.0,1.0,0.4476930499076843,0.111923262476921,0.0,0.3333333333333333,0.3333333333333333
BraTS-GLI-02196-100,4,sustraccion,large,3,46257,85290,0.4383984431419949,0.280736428070722,1.843829042090927,,True,3,3,1.0,1.0,2.0,2.0,0.4476930499076843,0.0895386114716529,0.0,0.3333333333333333,0.3333333333333333
BraTS-GLI-02196-100,4,sustraccion,large,4,46257,85908,0.4363485037642341,0.2790573889480305,1.8571891821778328,,True,3,4,1.0,1.0,2.0,3.0,0.4476930499076843,0.0746155083179473,0.0,0.3333333333333333,0.3333333333333333
BraTS-GLI-02196-100,4,sustraccion,large,5,46257,86110,0.4356826097139015,0.2785129235405478,1.8615560888081804,,True,3,5,1.0,1.0,2.0,4.0,0.4476930499076843,0.0639561489224433,0.0,0.3333333333333333,0.3333333333333333
BraTS-GLI-02196-100,4,gmm_2d,large,0,46257,0,0.0,0.0,0.0,,False,3,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
